,round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,batch_size,decay,dense_kernel_init,epochs,first_conv_activation,first_conv_dim,first_conv_kernel,first_dense_activation,first_dense_dim,lr,momentum,optimizer,patience,second_lstm_dim
246,693,0.0008183665340766,0.0008183665340766,0.0219666510820388,0.0038064431864768,0.0038064431864768,0.0443834327161312,256,0.0001,glorot_uniform,2000,relu,128,5,relu,64,0.001,0.9,adam,50,64
