,round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,batch_size,decay,dense_kernel_init,epochs,first_conv_activation,first_conv_dim,first_conv_kernel,first_dense_activation,first_dense_dim,lr,momentum,optimizer,patience,second_lstm_dim
233,597,-1.505772590637207,0.0073486161418259,0.0637471601366996,-1.3561878204345703,0.0081880949437618,0.0674035623669624,256,0.0001,glorot_uniform,2000,relu,32,3,<function relu at 0x7fd4a1552050>,16,0.001,0.9,adam,50,64
