,round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,batch_size,decay,dense_kernel_init,epochs,first_conv_activation,first_conv_dim,first_conv_kernel,first_dense_activation,first_dense_dim,lr,momentum,optimizer,patience,second_lstm_dim
120,969,0.0004929068963974,0.0004929068963974,0.0170517768710851,0.0006928190705366,0.0006928190705366,0.0198380313813686,256,0.0001,he_normal,2000,relu,32,5,relu,64,0.001,0.9,adam,50,64
