,round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,batch_size,decay,dense_kernel_init,epochs,first_conv_activation,first_conv_dim,first_conv_kernel,first_dense_activation,first_dense_dim,lr,momentum,optimizer,patience,second_lstm_dim
247,1196,0.0007495624013245,0.0007495624013245,0.0215089470148086,0.0011803669622167,0.0011803669622167,0.0269247777760028,256,0.0001,glorot_uniform,2000,relu,128,7,relu,16,0.001,0.9,adam,50,64
