,round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,batch_size,decay,dense_kernel_init,epochs,first_conv_activation,first_conv_dim,first_conv_kernel,first_dense_activation,first_dense_dim,lr,momentum,optimizer,patience,second_lstm_dim
95,1073,0.0003690266166813,0.0003690266166813,0.0145986210554838,0.0022708005271852,0.0022708005271852,0.0329758860170841,256,0.0001,he_normal,2000,relu,64,5,relu,64,0.001,0.9,adam,50,64
