,time
0,0 days 00:00:02.527234
1,0 days 00:00:01.352398
2,0 days 00:00:02.139465
3,0 days 00:00:02.006877
4,0 days 00:00:00.887734
5,0 days 00:00:01.101202
6,0 days 00:00:01.033196
7,0 days 00:00:02.255022
8,0 days 00:00:01.065916
9,0 days 00:00:01.044843
10,0 days 00:00:02.206929
11,0 days 00:00:01.165545
12,0 days 00:00:01.953996
13,0 days 00:00:02.079288
14,0 days 00:00:01.269100
15,0 days 00:00:01.400924
16,0 days 00:00:01.098729
17,0 days 00:00:01.456080
18,0 days 00:00:01.118639
19,0 days 00:00:02.725614
20,0 days 00:00:01.050114
21,0 days 00:00:02.124840
22,0 days 00:00:01.339064
23,0 days 00:00:01.134739
24,0 days 00:00:01.669603
25,0 days 00:00:01.704673
26,0 days 00:00:01.623127
27,0 days 00:00:01.619856
28,0 days 00:00:02.306405
29,0 days 00:00:02.273315
30,0 days 00:00:01.461338
31,0 days 00:00:00.968164
32,0 days 00:00:02.764195
33,0 days 00:00:01.286688
34,0 days 00:00:01.671336
35,0 days 00:00:01.527696
36,0 days 00:00:01.587556
37,0 days 00:00:01.292331
38,0 days 00:00:03.076964
39,0 days 00:00:01.575452
40,0 days 00:00:01.472346
41,0 days 00:00:01.489271
42,0 days 00:00:01.551026
43,0 days 00:00:01.626760
44,0 days 00:00:02.145442
45,0 days 00:00:01.828956
46,0 days 00:00:01.037133
47,0 days 00:00:02.766945
48,0 days 00:00:01.763294
49,0 days 00:00:01.643184
50,0 days 00:00:02.196297
51,0 days 00:00:02.492285
52,0 days 00:00:01.927590
53,0 days 00:00:01.274368
54,0 days 00:00:01.357957
55,0 days 00:00:00.961834
56,0 days 00:00:01.828412
57,0 days 00:00:03.257895
58,0 days 00:00:02.803532
59,0 days 00:00:03.701507
60,0 days 00:00:03.870375
61,0 days 00:00:01.524603
62,0 days 00:00:01.287961
63,0 days 00:00:02.135437
64,0 days 00:00:01.595381
65,0 days 00:00:02.585549
66,0 days 00:00:01.237341
67,0 days 00:00:01.953765
68,0 days 00:00:02.237511
69,0 days 00:00:00.972059
70,0 days 00:00:03.308932
71,0 days 00:00:01.375532
72,0 days 00:00:01.397041
73,0 days 00:00:02.437946
74,0 days 00:00:01.474789
75,0 days 00:00:01.474369
76,0 days 00:00:02.643708
77,0 days 00:00:02.050894
78,0 days 00:00:01.089326
79,0 days 00:00:01.291924
80,0 days 00:00:01.104745
81,0 days 00:00:01.043516
82,0 days 00:00:00.887947
83,0 days 00:00:02.437390
84,0 days 00:00:01.356388
85,0 days 00:00:01.515999
86,0 days 00:00:02.553358
87,0 days 00:00:01.339271
88,0 days 00:00:01.476795
89,0 days 00:00:00.969514
90,0 days 00:00:01.075822
91,0 days 00:00:02.671288
92,0 days 00:00:01.255686
93,0 days 00:00:02.014403
94,0 days 00:00:01.969459
95,0 days 00:00:01.912968
96,0 days 00:00:01.568521
97,0 days 00:00:01.744440
98,0 days 00:00:01.881233
99,0 days 00:00:01.529379
100,0 days 00:00:04.701612
101,0 days 00:00:01.626991
102,0 days 00:00:01.959561
103,0 days 00:00:04.300292
104,0 days 00:00:01.831496
105,0 days 00:00:02.451995
106,0 days 00:00:01.019856
107,0 days 00:00:01.461942
108,0 days 00:00:06.481293
109,0 days 00:00:08.098516
110,0 days 00:00:02.229253
111,0 days 00:00:08.575328
112,0 days 00:00:01.177592
113,0 days 00:00:01.748608
114,0 days 00:00:02.499242
115,0 days 00:00:03.658705
116,0 days 00:00:01.110652
117,0 days 00:00:02.603558
118,0 days 00:00:06.334937
119,0 days 00:00:00.986230
120,0 days 00:00:02.000100
121,0 days 00:00:01.233890
122,0 days 00:00:01.547840
123,0 days 00:00:01.891788
124,0 days 00:00:02.063471
125,0 days 00:00:01.526410
126,0 days 00:00:01.055176
127,0 days 00:00:01.640560
128,0 days 00:00:02.383092
129,0 days 00:00:02.651614
130,0 days 00:00:02.577253
131,0 days 00:00:02.446904
132,0 days 00:00:01.574043
133,0 days 00:00:01.884635
134,0 days 00:00:00.938832
135,0 days 00:00:02.550955
136,0 days 00:00:00.953391
137,0 days 00:00:00.920704
138,0 days 00:00:01.868041
139,0 days 00:00:02.669897
140,0 days 00:00:02.063889
141,0 days 00:00:01.961055
142,0 days 00:00:01.884074
143,0 days 00:00:02.619423
144,0 days 00:00:02.496433
145,0 days 00:00:01.644192
146,0 days 00:00:01.293545
147,0 days 00:00:05.195351
148,0 days 00:00:01.308211
149,0 days 00:00:03.370163
150,0 days 00:00:01.741155
151,0 days 00:00:02.101950
152,0 days 00:00:02.972377
153,0 days 00:00:01.910100
154,0 days 00:00:01.545659
155,0 days 00:00:02.285526
156,0 days 00:00:02.384403
157,0 days 00:00:02.465323
158,0 days 00:00:00.985984
159,0 days 00:00:01.616832
160,0 days 00:00:01.760267
161,0 days 00:00:05.696108
162,0 days 00:00:01.540447
163,0 days 00:00:01.943932
164,0 days 00:00:00.892318
165,0 days 00:00:03.431347
166,0 days 00:00:03.928686
167,0 days 00:00:01.961465
168,0 days 00:00:02.741481
169,0 days 00:00:02.030252
170,0 days 00:00:02.216800
171,0 days 00:00:01.707946
172,0 days 00:00:00.923853
173,0 days 00:00:01.327460
174,0 days 00:00:03.157459
175,0 days 00:00:02.540175
176,0 days 00:00:01.675813
177,0 days 00:00:01.700763
178,0 days 00:00:01.594583
179,0 days 00:00:01.425979
180,0 days 00:00:01.255206
181,0 days 00:00:01.532452
182,0 days 00:00:01.157867
183,0 days 00:00:01.560839
184,0 days 00:00:00.970840
185,0 days 00:00:01.036511
186,0 days 00:00:01.128257
187,0 days 00:00:02.722874
188,0 days 00:00:02.770012
189,0 days 00:00:02.432222
190,0 days 00:00:02.202093
191,0 days 00:00:02.357450
192,0 days 00:00:01.662213
193,0 days 00:00:01.071428
