,time
0,0 days 00:00:02.567290
1,0 days 00:00:01.417936
2,0 days 00:00:02.428262
3,0 days 00:00:01.334407
4,0 days 00:00:01.291110
5,0 days 00:00:01.796536
6,0 days 00:00:01.364065
7,0 days 00:00:01.125506
8,0 days 00:00:01.673517
9,0 days 00:00:01.461618
10,0 days 00:00:01.578746
11,0 days 00:00:05.454235
12,0 days 00:00:01.333551
13,0 days 00:00:02.457874
14,0 days 00:00:03.850931
15,0 days 00:00:01.697373
16,0 days 00:00:02.267024
17,0 days 00:00:01.445130
18,0 days 00:00:01.185897
19,0 days 00:00:02.963570
20,0 days 00:00:01.235583
21,0 days 00:00:01.403668
22,0 days 00:00:11.925461
23,0 days 00:00:06.478864
24,0 days 00:00:01.699338
25,0 days 00:00:05.822673
26,0 days 00:00:05.036161
27,0 days 00:00:01.288859
28,0 days 00:00:01.163944
29,0 days 00:00:01.189123
30,0 days 00:00:01.252310
31,0 days 00:00:05.330686
32,0 days 00:00:01.419755
33,0 days 00:00:03.828059
34,0 days 00:00:01.167349
35,0 days 00:00:01.230568
36,0 days 00:00:01.371832
37,0 days 00:00:01.317986
38,0 days 00:00:08.918214
39,0 days 00:00:02.138332
40,0 days 00:00:06.427570
41,0 days 00:00:01.466233
42,0 days 00:00:01.417007
43,0 days 00:00:01.432742
44,0 days 00:00:01.675599
45,0 days 00:00:01.415979
46,0 days 00:00:01.477272
47,0 days 00:00:01.520977
48,0 days 00:00:01.344714
49,0 days 00:00:01.347886
50,0 days 00:00:01.853432
51,0 days 00:00:05.451467
52,0 days 00:00:01.390000
53,0 days 00:00:01.178895
54,0 days 00:00:01.503342
55,0 days 00:00:01.299598
56,0 days 00:00:01.654102
57,0 days 00:00:09.333385
58,0 days 00:00:01.100403
59,0 days 00:00:01.246989
60,0 days 00:00:01.303734
61,0 days 00:00:01.181762
62,0 days 00:00:01.172267
63,0 days 00:00:01.693003
64,0 days 00:00:03.543616
65,0 days 00:00:01.234546
66,0 days 00:00:01.312465
67,0 days 00:00:02.392944
68,0 days 00:00:02.855636
69,0 days 00:00:01.104415
70,0 days 00:00:01.303297
71,0 days 00:00:10.414120
72,0 days 00:00:01.829218
73,0 days 00:00:08.032050
74,0 days 00:00:01.407853
