,time
0,0 days 00:00:01.113598
1,0 days 00:00:01.018920
2,0 days 00:00:01.540899
3,0 days 00:00:00.946803
4,0 days 00:00:00.805159
5,0 days 00:00:00.944857
6,0 days 00:00:04.046201
7,0 days 00:00:01.285038
8,0 days 00:00:01.052460
9,0 days 00:00:04.275853
10,0 days 00:00:00.838440
11,0 days 00:00:01.293588
12,0 days 00:00:00.904544
13,0 days 00:00:01.867614
14,0 days 00:00:00.867989
15,0 days 00:00:01.492608
16,0 days 00:00:00.932558
17,0 days 00:00:01.418187
18,0 days 00:00:01.251380
19,0 days 00:00:00.806243
20,0 days 00:00:00.805029
21,0 days 00:00:00.810874
22,0 days 00:00:02.348178
23,0 days 00:00:01.462843
24,0 days 00:00:01.342362
25,0 days 00:00:04.603955
26,0 days 00:00:01.139053
27,0 days 00:00:02.211908
28,0 days 00:00:01.072232
29,0 days 00:00:00.986432
30,0 days 00:00:00.858942
31,0 days 00:00:01.994753
32,0 days 00:00:01.180036
33,0 days 00:00:00.818306
34,0 days 00:00:01.012410
35,0 days 00:00:02.194454
36,0 days 00:00:04.294058
37,0 days 00:00:00.893574
38,0 days 00:00:02.564998
39,0 days 00:00:01.055857
40,0 days 00:00:00.948194
41,0 days 00:00:00.820552
42,0 days 00:00:00.995508
43,0 days 00:00:01.193574
44,0 days 00:00:01.502065
45,0 days 00:00:00.892991
46,0 days 00:00:01.057563
47,0 days 00:00:00.917831
48,0 days 00:00:04.530046
49,0 days 00:00:01.303350
50,0 days 00:00:00.971545
51,0 days 00:00:01.382272
52,0 days 00:00:01.211104
53,0 days 00:00:04.940097
54,0 days 00:00:03.016386
55,0 days 00:00:01.210443
56,0 days 00:00:00.871981
57,0 days 00:00:02.638520
58,0 days 00:00:07.042716
59,0 days 00:00:00.888332
60,0 days 00:00:00.963466
61,0 days 00:00:00.917828
62,0 days 00:00:00.840769
63,0 days 00:00:04.535935
64,0 days 00:00:00.811085
65,0 days 00:00:01.133024
66,0 days 00:00:02.176717
67,0 days 00:00:00.815736
68,0 days 00:00:01.412826
69,0 days 00:00:01.441519
70,0 days 00:00:01.071127
71,0 days 00:00:01.208673
72,0 days 00:00:00.816620
73,0 days 00:00:01.258682
74,0 days 00:00:01.193654
