,time
0,0 days 00:00:02.427813
1,0 days 00:00:03.033813
2,0 days 00:00:01.642541
3,0 days 00:00:01.010012
4,0 days 00:00:01.367700
5,0 days 00:00:02.001459
6,0 days 00:00:01.256645
7,0 days 00:00:00.929634
8,0 days 00:00:01.616004
9,0 days 00:00:01.325635
10,0 days 00:00:00.900216
11,0 days 00:00:01.408859
12,0 days 00:00:01.770828
13,0 days 00:00:01.016782
14,0 days 00:00:01.143905
15,0 days 00:00:01.165483
16,0 days 00:00:00.866003
17,0 days 00:00:02.083002
18,0 days 00:00:00.863790
19,0 days 00:00:00.936781
20,0 days 00:00:01.080448
21,0 days 00:00:00.896301
22,0 days 00:00:00.879532
23,0 days 00:00:01.613059
24,0 days 00:00:03.234741
25,0 days 00:00:00.866415
26,0 days 00:00:01.751083
27,0 days 00:00:01.947697
28,0 days 00:00:01.035825
29,0 days 00:00:02.053561
30,0 days 00:00:00.914113
31,0 days 00:00:01.291587
32,0 days 00:00:02.484651
33,0 days 00:00:01.311016
34,0 days 00:00:01.322312
35,0 days 00:00:00.863041
36,0 days 00:00:02.121943
37,0 days 00:00:02.423960
38,0 days 00:00:03.462233
39,0 days 00:00:01.882401
40,0 days 00:00:00.929283
41,0 days 00:00:01.167950
42,0 days 00:00:00.867351
43,0 days 00:00:01.389821
44,0 days 00:00:01.865448
45,0 days 00:00:01.153948
46,0 days 00:00:00.879703
47,0 days 00:00:02.725074
48,0 days 00:00:01.045917
49,0 days 00:00:01.326815
50,0 days 00:00:02.248806
51,0 days 00:00:02.555427
52,0 days 00:00:01.324843
53,0 days 00:00:01.305224
54,0 days 00:00:01.606956
55,0 days 00:00:02.182149
