,time
0,0 days 00:00:09.228113
1,0 days 00:00:08.307980
2,0 days 00:00:11.054928
3,0 days 00:00:15.661220
4,0 days 00:00:08.380658
5,0 days 00:00:08.867035
6,0 days 00:00:10.944880
7,0 days 00:00:10.400321
8,0 days 00:00:11.598673
9,0 days 00:00:08.326905
