,time
0,0 days 00:00:01.394503
1,0 days 00:00:01.329221
2,0 days 00:00:01.240008
3,0 days 00:00:01.494438
4,0 days 00:00:01.296318
5,0 days 00:00:00.844093
6,0 days 00:00:01.119558
7,0 days 00:00:00.830939
8,0 days 00:00:01.205661
9,0 days 00:00:00.832699
10,0 days 00:00:00.843047
11,0 days 00:00:00.925271
12,0 days 00:00:00.949299
13,0 days 00:00:00.888941
14,0 days 00:00:01.189924
15,0 days 00:00:00.955540
16,0 days 00:00:00.829187
17,0 days 00:00:01.371189
18,0 days 00:00:03.027833
19,0 days 00:00:00.802726
20,0 days 00:00:01.223100
21,0 days 00:00:01.790743
22,0 days 00:00:00.867965
23,0 days 00:00:02.925817
24,0 days 00:00:00.975870
25,0 days 00:00:05.059271
26,0 days 00:00:02.308260
27,0 days 00:00:02.198674
28,0 days 00:00:00.870624
29,0 days 00:00:01.066175
30,0 days 00:00:05.416135
31,0 days 00:00:00.984798
32,0 days 00:00:01.248789
33,0 days 00:00:00.927073
34,0 days 00:00:06.577324
35,0 days 00:00:01.256264
36,0 days 00:00:01.191333
37,0 days 00:00:01.037547
38,0 days 00:00:01.125630
39,0 days 00:00:01.011551
40,0 days 00:00:02.246142
41,0 days 00:00:00.820801
42,0 days 00:00:01.202748
43,0 days 00:00:02.299613
44,0 days 00:00:01.363536
45,0 days 00:00:00.851090
46,0 days 00:00:00.807862
47,0 days 00:00:00.866521
48,0 days 00:00:00.980709
49,0 days 00:00:01.995450
50,0 days 00:00:00.808169
51,0 days 00:00:01.464603
52,0 days 00:00:02.270548
53,0 days 00:00:00.904238
54,0 days 00:00:01.038315
55,0 days 00:00:01.139850
56,0 days 00:00:02.943312
57,0 days 00:00:01.262660
58,0 days 00:00:02.351294
59,0 days 00:00:00.866392
60,0 days 00:00:06.240396
61,0 days 00:00:00.966427
62,0 days 00:00:02.901202
63,0 days 00:00:02.576294
64,0 days 00:00:00.808353
65,0 days 00:00:01.018273
66,0 days 00:00:03.759689
67,0 days 00:00:00.822072
68,0 days 00:00:05.662366
69,0 days 00:00:00.959207
70,0 days 00:00:00.980760
71,0 days 00:00:00.834425
72,0 days 00:00:01.228500
73,0 days 00:00:04.238566
74,0 days 00:00:00.882046
