,time
0,0 days 00:00:02.290541
1,0 days 00:00:02.040309
2,0 days 00:00:01.280837
3,0 days 00:00:00.955729
4,0 days 00:00:01.110765
5,0 days 00:00:01.937789
6,0 days 00:00:01.251100
7,0 days 00:00:00.843569
8,0 days 00:00:00.926668
9,0 days 00:00:00.981984
10,0 days 00:00:02.165681
11,0 days 00:00:00.997996
12,0 days 00:00:01.785655
13,0 days 00:00:01.723113
14,0 days 00:00:01.674082
15,0 days 00:00:02.881586
16,0 days 00:00:00.846936
17,0 days 00:00:01.125568
18,0 days 00:00:01.172619
19,0 days 00:00:01.172082
20,0 days 00:00:02.013005
21,0 days 00:00:00.973416
22,0 days 00:00:00.975815
23,0 days 00:00:01.647391
24,0 days 00:00:01.461133
25,0 days 00:00:01.107460
26,0 days 00:00:00.838083
27,0 days 00:00:02.053427
28,0 days 00:00:01.131317
29,0 days 00:00:01.044289
30,0 days 00:00:01.025547
31,0 days 00:00:01.321100
32,0 days 00:00:02.019905
33,0 days 00:00:01.563646
34,0 days 00:00:01.101628
35,0 days 00:00:00.853315
36,0 days 00:00:01.572548
37,0 days 00:00:02.767426
38,0 days 00:00:01.032786
39,0 days 00:00:01.523609
40,0 days 00:00:01.350445
41,0 days 00:00:00.899539
42,0 days 00:00:02.524872
43,0 days 00:00:01.102566
44,0 days 00:00:02.508911
45,0 days 00:00:01.350625
46,0 days 00:00:01.056216
47,0 days 00:00:01.967888
48,0 days 00:00:01.541664
49,0 days 00:00:00.962669
50,0 days 00:00:00.851351
51,0 days 00:00:01.883863
52,0 days 00:00:01.308264
53,0 days 00:00:01.287498
54,0 days 00:00:01.498082
55,0 days 00:00:01.503022
56,0 days 00:00:00.916416
57,0 days 00:00:01.459700
58,0 days 00:00:01.836285
59,0 days 00:00:01.649885
60,0 days 00:00:01.205380
61,0 days 00:00:02.379913
62,0 days 00:00:02.274614
63,0 days 00:00:01.552991
64,0 days 00:00:01.623012
65,0 days 00:00:02.383800
66,0 days 00:00:00.837154
67,0 days 00:00:01.414896
68,0 days 00:00:01.186648
69,0 days 00:00:01.957149
70,0 days 00:00:01.619725
71,0 days 00:00:00.851718
72,0 days 00:00:00.867992
73,0 days 00:00:01.732703
74,0 days 00:00:00.838570
