,time
0,0 days 00:00:01.557322
1,0 days 00:00:00.831681
2,0 days 00:00:00.857527
3,0 days 00:00:01.853215
4,0 days 00:00:00.902160
5,0 days 00:00:00.807019
6,0 days 00:00:00.969174
7,0 days 00:00:00.921009
8,0 days 00:00:00.815778
9,0 days 00:00:00.837674
10,0 days 00:00:00.954102
11,0 days 00:00:00.872777
12,0 days 00:00:04.967555
13,0 days 00:00:00.853764
14,0 days 00:00:06.622823
15,0 days 00:00:00.836603
16,0 days 00:00:04.706293
17,0 days 00:00:00.914432
18,0 days 00:00:02.695952
19,0 days 00:00:01.094565
20,0 days 00:00:01.061022
21,0 days 00:00:01.179025
22,0 days 00:00:01.391582
23,0 days 00:00:11.240002
24,0 days 00:00:01.079949
25,0 days 00:00:00.981732
26,0 days 00:00:00.826068
27,0 days 00:00:01.146660
28,0 days 00:00:01.105898
29,0 days 00:00:00.966627
30,0 days 00:00:05.188269
31,0 days 00:00:02.514214
32,0 days 00:00:00.846987
33,0 days 00:00:00.800663
34,0 days 00:00:00.850666
35,0 days 00:00:00.898076
36,0 days 00:00:04.985558
37,0 days 00:00:01.207709
38,0 days 00:00:00.975612
39,0 days 00:00:13.871569
40,0 days 00:00:00.832781
41,0 days 00:00:00.932234
42,0 days 00:00:00.905527
43,0 days 00:00:01.061093
44,0 days 00:00:00.945228
45,0 days 00:00:01.497716
46,0 days 00:00:01.266533
47,0 days 00:00:01.023894
48,0 days 00:00:11.793248
49,0 days 00:00:00.983809
50,0 days 00:00:17.970742
51,0 days 00:00:01.358533
52,0 days 00:00:16.419106
53,0 days 00:00:00.808448
54,0 days 00:00:00.962934
55,0 days 00:00:21.080947
56,0 days 00:00:00.914290
57,0 days 00:00:25.231982
58,0 days 00:00:00.899349
59,0 days 00:00:00.967285
60,0 days 00:00:27.603360
61,0 days 00:00:01.040773
62,0 days 00:00:01.011162
63,0 days 00:00:01.262379
64,0 days 00:00:00.807248
65,0 days 00:00:01.048320
66,0 days 00:00:06.119184
67,0 days 00:00:00.845121
68,0 days 00:00:01.055126
69,0 days 00:00:00.967604
70,0 days 00:00:00.832725
71,0 days 00:00:01.156696
72,0 days 00:00:01.286908
73,0 days 00:00:00.828258
74,0 days 00:00:02.669843
75,0 days 00:00:01.867342
76,0 days 00:00:01.586372
77,0 days 00:00:02.028816
78,0 days 00:00:12.033762
79,0 days 00:00:28.083215
80,0 days 00:00:00.951091
81,0 days 00:00:01.357926
82,0 days 00:00:00.829357
83,0 days 00:00:01.023163
84,0 days 00:00:00.826242
85,0 days 00:00:08.889717
86,0 days 00:00:24.681154
87,0 days 00:00:04.518329
88,0 days 00:00:29.734346
89,0 days 00:00:07.034750
90,0 days 00:00:01.457925
91,0 days 00:00:05.825563
92,0 days 00:00:30.626540
93,0 days 00:00:03.688090
94,0 days 00:00:00.951575
95,0 days 00:00:01.252467
96,0 days 00:00:00.985999
97,0 days 00:00:00.810204
98,0 days 00:00:01.177257
99,0 days 00:00:01.291585
100,0 days 00:00:19.025832
101,0 days 00:00:01.057629
102,0 days 00:00:00.854420
103,0 days 00:00:30.950500
104,0 days 00:00:01.133346
105,0 days 00:00:01.120583
106,0 days 00:00:01.268380
107,0 days 00:00:01.345563
