,time
0,0 days 00:00:00.005168
1,0 days 00:00:00.009111
2,0 days 00:00:00.002880
3,0 days 00:00:00.012511
4,0 days 00:00:00.014240
5,0 days 00:00:00.000311
6,0 days 00:00:00.006994
7,0 days 00:00:00.012292
8,0 days 00:00:00.000388
9,0 days 00:00:00.000224
