,time
0,0 days 00:00:04.059830
1,0 days 00:00:01.848622
2,0 days 00:00:01.803836
3,0 days 00:00:02.375462
4,0 days 00:00:01.487981
5,0 days 00:00:01.341223
6,0 days 00:00:01.633490
7,0 days 00:00:01.869723
8,0 days 00:00:01.463232
9,0 days 00:00:00.954674
10,0 days 00:00:01.219070
11,0 days 00:00:01.661151
12,0 days 00:00:01.622609
13,0 days 00:00:01.376515
14,0 days 00:00:01.585384
15,0 days 00:00:02.043369
16,0 days 00:00:01.032661
17,0 days 00:00:01.449883
18,0 days 00:00:01.325308
19,0 days 00:00:01.658723
20,0 days 00:00:01.384329
21,0 days 00:00:00.975687
22,0 days 00:00:02.044547
23,0 days 00:00:01.466163
24,0 days 00:00:04.012457
25,0 days 00:00:01.184848
26,0 days 00:00:01.151404
27,0 days 00:00:01.079476
28,0 days 00:00:00.944470
29,0 days 00:00:01.593887
30,0 days 00:00:00.942343
31,0 days 00:00:01.044959
32,0 days 00:00:01.010533
33,0 days 00:00:00.926971
34,0 days 00:00:00.939067
35,0 days 00:00:01.782556
36,0 days 00:00:01.115459
37,0 days 00:00:01.340252
38,0 days 00:00:01.999906
39,0 days 00:00:01.820497
40,0 days 00:00:01.735108
41,0 days 00:00:03.314651
42,0 days 00:00:00.947080
43,0 days 00:00:01.170092
44,0 days 00:00:02.040563
45,0 days 00:00:01.029536
46,0 days 00:00:01.331616
47,0 days 00:00:01.346440
48,0 days 00:00:01.538014
49,0 days 00:00:02.155394
50,0 days 00:00:02.405807
51,0 days 00:00:00.926772
52,0 days 00:00:01.664036
53,0 days 00:00:01.065336
54,0 days 00:00:03.328753
55,0 days 00:00:01.394154
