,time
0,0 days 00:00:02.653530
1,0 days 00:00:02.212216
2,0 days 00:00:04.773521
3,0 days 00:00:03.995225
4,0 days 00:00:01.791955
5,0 days 00:00:01.377948
6,0 days 00:00:01.235374
7,0 days 00:00:05.237385
8,0 days 00:00:01.209371
9,0 days 00:00:08.560908
10,0 days 00:00:07.405595
11,0 days 00:00:02.527419
12,0 days 00:00:07.054954
13,0 days 00:00:16.425023
14,0 days 00:00:05.592318
15,0 days 00:00:05.839425
16,0 days 00:00:01.673081
17,0 days 00:00:02.410530
18,0 days 00:00:02.276775
19,0 days 00:00:36.501290
20,0 days 00:00:10.774292
21,0 days 00:00:11.393015
22,0 days 00:00:09.954714
23,0 days 00:00:05.887945
24,0 days 00:00:08.422272
25,0 days 00:00:01.258178
26,0 days 00:00:06.427959
27,0 days 00:00:01.857772
28,0 days 00:00:01.605133
29,0 days 00:00:01.281158
30,0 days 00:00:05.838082
31,0 days 00:00:13.786772
32,0 days 00:00:01.235919
33,0 days 00:00:04.181939
34,0 days 00:00:02.752266
35,0 days 00:00:09.001896
36,0 days 00:00:11.656056
37,0 days 00:00:01.375360
38,0 days 00:00:03.279283
39,0 days 00:00:03.610702
40,0 days 00:00:03.249639
41,0 days 00:00:01.283345
42,0 days 00:00:10.574323
43,0 days 00:00:02.059030
44,0 days 00:00:09.773068
45,0 days 00:00:05.158835
46,0 days 00:00:01.212764
47,0 days 00:00:08.713636
48,0 days 00:00:04.952011
49,0 days 00:00:10.892393
50,0 days 00:00:01.925340
51,0 days 00:00:03.697783
52,0 days 00:00:03.874241
53,0 days 00:00:01.452009
54,0 days 00:00:01.563998
55,0 days 00:00:09.611086
56,0 days 00:00:01.400277
57,0 days 00:00:02.563079
58,0 days 00:00:08.383011
59,0 days 00:00:01.264121
60,0 days 00:00:06.768072
61,0 days 00:00:01.269962
62,0 days 00:00:01.588263
63,0 days 00:00:09.883699
64,0 days 00:00:01.264832
65,0 days 00:00:04.326177
66,0 days 00:00:07.412550
67,0 days 00:00:04.104157
68,0 days 00:00:09.654127
69,0 days 00:00:08.146334
70,0 days 00:00:01.251323
71,0 days 00:00:01.381604
72,0 days 00:00:01.213024
73,0 days 00:00:02.229166
74,0 days 00:00:05.314262
75,0 days 00:00:03.210135
76,0 days 00:00:09.483913
77,0 days 00:00:01.332008
78,0 days 00:00:10.884833
79,0 days 00:00:04.223927
80,0 days 00:00:05.413320
81,0 days 00:00:02.350203
82,0 days 00:00:07.841304
83,0 days 00:00:08.306145
84,0 days 00:00:01.572653
85,0 days 00:00:04.191313
86,0 days 00:00:06.329625
87,0 days 00:00:02.139931
88,0 days 00:00:06.307647
89,0 days 00:00:01.259237
90,0 days 00:00:09.917155
91,0 days 00:00:08.866282
92,0 days 00:00:01.776564
93,0 days 00:00:05.556732
94,0 days 00:00:04.956058
95,0 days 00:00:01.307909
96,0 days 00:00:05.772930
97,0 days 00:00:01.706249
98,0 days 00:00:02.163354
99,0 days 00:00:01.395615
100,0 days 00:00:01.223352
101,0 days 00:00:01.548384
102,0 days 00:00:01.219374
103,0 days 00:00:07.610652
104,0 days 00:00:08.090741
105,0 days 00:00:04.304447
106,0 days 00:00:01.386243
107,0 days 00:00:01.262749
108,0 days 00:00:04.380640
109,0 days 00:00:01.354088
110,0 days 00:00:03.551352
111,0 days 00:00:05.676976
112,0 days 00:00:01.260875
113,0 days 00:00:08.024011
114,0 days 00:00:02.124578
115,0 days 00:00:04.127564
116,0 days 00:00:09.495170
117,0 days 00:00:03.870319
118,0 days 00:00:01.331459
119,0 days 00:00:08.286726
120,0 days 00:00:02.093783
121,0 days 00:00:11.280876
122,0 days 00:00:01.722855
123,0 days 00:00:12.229315
124,0 days 00:00:04.313090
125,0 days 00:00:04.449648
126,0 days 00:00:03.918134
127,0 days 00:00:01.240059
128,0 days 00:00:01.914172
129,0 days 00:00:03.147991
130,0 days 00:00:03.561325
