,time
0,0 days 00:00:01.454971
1,0 days 00:00:01.171477
2,0 days 00:00:00.865611
3,0 days 00:00:01.765597
4,0 days 00:00:00.938222
5,0 days 00:00:01.772372
6,0 days 00:00:00.816727
7,0 days 00:00:00.942619
8,0 days 00:00:00.923197
9,0 days 00:00:01.263099
10,0 days 00:00:00.896028
11,0 days 00:00:02.241535
12,0 days 00:00:02.521132
13,0 days 00:00:01.112529
14,0 days 00:00:01.311142
15,0 days 00:00:01.516099
16,0 days 00:00:01.385087
17,0 days 00:00:03.766282
18,0 days 00:00:00.882822
19,0 days 00:00:00.876177
20,0 days 00:00:01.071688
21,0 days 00:00:01.582255
22,0 days 00:00:01.632889
23,0 days 00:00:00.874085
24,0 days 00:00:01.289419
25,0 days 00:00:03.626319
26,0 days 00:00:03.085054
27,0 days 00:00:01.387634
28,0 days 00:00:01.039891
29,0 days 00:00:03.323430
30,0 days 00:00:01.117871
31,0 days 00:00:00.966088
32,0 days 00:00:02.646241
33,0 days 00:00:00.930423
34,0 days 00:00:01.504056
35,0 days 00:00:01.024746
36,0 days 00:00:01.109908
37,0 days 00:00:00.820870
38,0 days 00:00:00.899433
39,0 days 00:00:01.037800
40,0 days 00:00:04.457864
41,0 days 00:00:02.023116
42,0 days 00:00:01.690909
43,0 days 00:00:00.994499
44,0 days 00:00:01.157194
45,0 days 00:00:04.868272
46,0 days 00:00:01.431962
47,0 days 00:00:00.914262
48,0 days 00:00:01.409246
49,0 days 00:00:02.819077
50,0 days 00:00:01.046862
51,0 days 00:00:03.623100
52,0 days 00:00:01.645129
53,0 days 00:00:06.590553
54,0 days 00:00:02.553354
55,0 days 00:00:01.023035
56,0 days 00:00:01.969319
57,0 days 00:00:00.983799
58,0 days 00:00:01.039457
59,0 days 00:00:01.024361
60,0 days 00:00:00.819992
61,0 days 00:00:03.276697
62,0 days 00:00:03.580339
63,0 days 00:00:01.685362
64,0 days 00:00:01.258066
65,0 days 00:00:04.240451
66,0 days 00:00:04.984181
67,0 days 00:00:03.562454
68,0 days 00:00:01.354074
69,0 days 00:00:02.190425
70,0 days 00:00:01.208082
71,0 days 00:00:01.158343
72,0 days 00:00:01.303855
73,0 days 00:00:00.912474
74,0 days 00:00:01.255091
75,0 days 00:00:01.821002
76,0 days 00:00:02.854300
77,0 days 00:00:09.445188
78,0 days 00:00:02.189072
79,0 days 00:00:01.294159
80,0 days 00:00:01.379232
81,0 days 00:00:01.474845
82,0 days 00:00:01.178977
83,0 days 00:00:01.192615
84,0 days 00:00:01.072735
85,0 days 00:00:00.822621
86,0 days 00:00:01.007011
87,0 days 00:00:03.294720
88,0 days 00:00:01.900159
89,0 days 00:00:01.211901
90,0 days 00:00:01.351865
91,0 days 00:00:02.753575
92,0 days 00:00:01.578799
93,0 days 00:00:01.116690
94,0 days 00:00:00.976736
95,0 days 00:00:00.837699
96,0 days 00:00:01.163273
97,0 days 00:00:02.604187
98,0 days 00:00:01.102292
99,0 days 00:00:03.716156
100,0 days 00:00:01.269984
101,0 days 00:00:03.879944
102,0 days 00:00:01.149375
103,0 days 00:00:00.945095
104,0 days 00:00:01.195664
105,0 days 00:00:01.146061
106,0 days 00:00:01.016047
107,0 days 00:00:02.044254
108,0 days 00:00:01.033931
109,0 days 00:00:02.811058
110,0 days 00:00:01.214393
111,0 days 00:00:01.413689
112,0 days 00:00:01.942831
113,0 days 00:00:00.851521
