,time
0,0 days 00:00:01.646236
1,0 days 00:00:01.775287
2,0 days 00:00:00.852014
3,0 days 00:00:02.707182
4,0 days 00:00:00.947002
5,0 days 00:00:00.906339
6,0 days 00:00:02.168004
7,0 days 00:00:00.931392
8,0 days 00:00:03.070330
9,0 days 00:00:00.962686
10,0 days 00:00:00.842473
11,0 days 00:00:00.837021
12,0 days 00:00:06.794477
13,0 days 00:00:00.883552
14,0 days 00:00:05.471598
15,0 days 00:00:01.346941
16,0 days 00:00:00.850436
17,0 days 00:00:05.262990
18,0 days 00:00:01.173196
19,0 days 00:00:01.012829
20,0 days 00:00:00.853741
21,0 days 00:00:11.279327
22,0 days 00:00:05.994178
23,0 days 00:00:01.013945
24,0 days 00:00:01.455310
25,0 days 00:00:15.984103
26,0 days 00:00:01.405805
27,0 days 00:00:07.676621
28,0 days 00:00:04.958796
29,0 days 00:00:01.109292
30,0 days 00:00:01.121319
31,0 days 00:00:00.932738
32,0 days 00:00:01.001284
33,0 days 00:00:06.731256
34,0 days 00:00:01.773583
35,0 days 00:00:03.118734
36,0 days 00:00:03.313439
37,0 days 00:00:07.510241
38,0 days 00:00:00.839068
39,0 days 00:00:01.327118
40,0 days 00:00:01.508375
41,0 days 00:00:00.837878
42,0 days 00:00:01.679711
43,0 days 00:00:00.837366
44,0 days 00:00:01.089210
45,0 days 00:00:14.777907
46,0 days 00:00:01.153638
47,0 days 00:00:01.137243
48,0 days 00:00:00.838533
49,0 days 00:00:00.843702
50,0 days 00:00:01.710016
51,0 days 00:00:00.996577
52,0 days 00:00:01.144129
53,0 days 00:00:00.938952
54,0 days 00:00:05.944894
55,0 days 00:00:16.764947
56,0 days 00:00:01.156013
57,0 days 00:00:01.342401
58,0 days 00:00:00.982759
59,0 days 00:00:00.868591
60,0 days 00:00:13.022396
61,0 days 00:00:01.010522
62,0 days 00:00:01.430973
63,0 days 00:00:00.854147
64,0 days 00:00:00.836266
65,0 days 00:00:00.836882
66,0 days 00:00:13.728059
67,0 days 00:00:15.078379
68,0 days 00:00:07.585806
69,0 days 00:00:04.261092
70,0 days 00:00:01.092667
71,0 days 00:00:00.845176
72,0 days 00:00:10.973934
73,0 days 00:00:00.854864
74,0 days 00:00:01.217633
75,0 days 00:00:29.800928
76,0 days 00:00:01.271936
77,0 days 00:00:12.228022
78,0 days 00:00:01.280110
79,0 days 00:00:00.962847
80,0 days 00:00:00.889898
81,0 days 00:00:01.012977
82,0 days 00:00:00.918116
83,0 days 00:00:00.898990
84,0 days 00:00:01.063913
85,0 days 00:00:05.423254
86,0 days 00:00:01.042441
87,0 days 00:00:00.836421
88,0 days 00:00:00.869698
89,0 days 00:00:00.890419
90,0 days 00:00:01.108720
91,0 days 00:00:00.837361
92,0 days 00:00:00.837933
93,0 days 00:00:00.842937
94,0 days 00:00:02.443016
95,0 days 00:00:08.856457
96,0 days 00:00:01.219426
97,0 days 00:00:01.011059
98,0 days 00:00:00.958893
99,0 days 00:00:01.444408
100,0 days 00:00:03.549417
101,0 days 00:00:01.282204
102,0 days 00:00:03.493081
103,0 days 00:00:02.204117
104,0 days 00:00:00.933410
105,0 days 00:00:31.786669
106,0 days 00:00:31.762499
107,0 days 00:00:03.398766
108,0 days 00:00:00.839537
109,0 days 00:00:31.763706
110,0 days 00:00:00.835901
111,0 days 00:00:13.743078
112,0 days 00:00:10.007151
113,0 days 00:00:31.711142
