,time
0,0 days 00:00:00.986658
1,0 days 00:00:00.896908
2,0 days 00:00:01.833366
3,0 days 00:00:00.944453
4,0 days 00:00:00.834198
5,0 days 00:00:00.941543
6,0 days 00:00:01.000159
7,0 days 00:00:01.141600
8,0 days 00:00:00.971202
9,0 days 00:00:00.917197
10,0 days 00:00:00.954724
11,0 days 00:00:00.970730
12,0 days 00:00:01.066414
13,0 days 00:00:01.228163
14,0 days 00:00:01.713390
15,0 days 00:00:01.030372
16,0 days 00:00:01.268357
17,0 days 00:00:00.803536
18,0 days 00:00:01.258697
19,0 days 00:00:00.804554
20,0 days 00:00:00.852705
21,0 days 00:00:00.808264
22,0 days 00:00:01.302576
23,0 days 00:00:00.847459
24,0 days 00:00:00.894146
25,0 days 00:00:01.642354
26,0 days 00:00:01.003277
27,0 days 00:00:00.925553
28,0 days 00:00:01.334985
29,0 days 00:00:01.067224
30,0 days 00:00:00.958753
31,0 days 00:00:01.365663
32,0 days 00:00:01.120986
33,0 days 00:00:00.809353
34,0 days 00:00:01.107033
35,0 days 00:00:01.076239
36,0 days 00:00:01.289447
37,0 days 00:00:00.954743
38,0 days 00:00:01.506732
39,0 days 00:00:01.471862
40,0 days 00:00:01.138654
41,0 days 00:00:00.804579
42,0 days 00:00:01.081310
43,0 days 00:00:01.156879
44,0 days 00:00:01.045086
45,0 days 00:00:00.894068
46,0 days 00:00:01.122592
47,0 days 00:00:00.989400
48,0 days 00:00:01.247129
49,0 days 00:00:01.199551
50,0 days 00:00:01.181477
51,0 days 00:00:01.307926
52,0 days 00:00:01.138369
53,0 days 00:00:01.212563
54,0 days 00:00:01.500343
55,0 days 00:00:01.356104
56,0 days 00:00:00.881468
57,0 days 00:00:01.168123
58,0 days 00:00:01.076087
59,0 days 00:00:00.803345
60,0 days 00:00:01.189885
61,0 days 00:00:01.047938
62,0 days 00:00:00.970757
63,0 days 00:00:01.669705
64,0 days 00:00:00.983431
65,0 days 00:00:01.262418
66,0 days 00:00:01.061427
67,0 days 00:00:00.971240
68,0 days 00:00:01.834928
69,0 days 00:00:01.039123
70,0 days 00:00:01.338840
71,0 days 00:00:01.350931
72,0 days 00:00:00.804102
73,0 days 00:00:01.599886
74,0 days 00:00:01.323506
