,time
0,0 days 00:02:27.630582
1,0 days 00:01:45.281751
2,0 days 00:02:52.502269
3,0 days 00:01:11.562755
4,0 days 00:03:53.480808
5,0 days 00:04:02.584023
6,0 days 00:05:14.550204
7,0 days 00:03:35.848498
8,0 days 00:01:13.166329
9,0 days 00:01:44.856181
