,time
0,0 days 00:00:02.797497
1,0 days 00:00:01.391579
2,0 days 00:00:00.851334
3,0 days 00:00:01.230665
4,0 days 00:00:02.006699
5,0 days 00:00:01.830801
6,0 days 00:00:01.025701
7,0 days 00:00:01.167555
8,0 days 00:00:01.007430
9,0 days 00:00:02.712646
10,0 days 00:00:01.093164
11,0 days 00:00:01.297611
12,0 days 00:00:00.894363
13,0 days 00:00:01.253038
14,0 days 00:00:01.681684
15,0 days 00:00:01.154912
16,0 days 00:00:01.718293
17,0 days 00:00:00.910894
18,0 days 00:00:02.308271
19,0 days 00:00:02.410743
20,0 days 00:00:01.136368
21,0 days 00:00:00.960085
22,0 days 00:00:01.615920
23,0 days 00:00:01.801335
24,0 days 00:00:01.796947
25,0 days 00:00:01.295604
26,0 days 00:00:01.298488
27,0 days 00:00:01.054160
28,0 days 00:00:03.765814
29,0 days 00:00:01.137994
30,0 days 00:00:02.665773
31,0 days 00:00:01.216328
32,0 days 00:00:01.238818
33,0 days 00:00:01.945018
34,0 days 00:00:01.344221
35,0 days 00:00:01.221369
36,0 days 00:00:01.796619
37,0 days 00:00:01.090852
38,0 days 00:00:01.461465
39,0 days 00:00:01.152962
40,0 days 00:00:01.744533
41,0 days 00:00:01.467572
42,0 days 00:00:01.570913
43,0 days 00:00:00.856848
44,0 days 00:00:03.128747
45,0 days 00:00:01.528020
46,0 days 00:00:00.923644
47,0 days 00:00:02.266215
48,0 days 00:00:02.819354
49,0 days 00:00:01.197763
50,0 days 00:00:01.688188
51,0 days 00:00:01.292570
52,0 days 00:00:01.688336
53,0 days 00:00:01.200231
54,0 days 00:00:03.079851
55,0 days 00:00:03.971848
