,time
0,0 days 00:00:00.000141
1,0 days 00:00:00.000136
2,0 days 00:00:00.000135
3,0 days 00:00:00.000135
4,0 days 00:00:00.000135
5,0 days 00:00:00.000135
6,0 days 00:00:00.000139
7,0 days 00:00:00.000137
8,0 days 00:00:00.000136
9,0 days 00:00:00.000136
