,time
0,0 days 00:00:01.695302
1,0 days 00:00:03.210179
2,0 days 00:00:01.202151
3,0 days 00:00:00.898820
4,0 days 00:00:00.882790
5,0 days 00:00:01.525746
6,0 days 00:00:00.791641
7,0 days 00:00:01.019909
8,0 days 00:00:01.588204
9,0 days 00:00:01.748304
10,0 days 00:00:01.946215
11,0 days 00:00:01.750276
12,0 days 00:00:01.665029
13,0 days 00:00:01.196996
14,0 days 00:00:01.855183
15,0 days 00:00:01.068804
16,0 days 00:00:01.473977
17,0 days 00:00:00.822760
18,0 days 00:00:03.419006
19,0 days 00:00:01.843732
20,0 days 00:00:01.639839
21,0 days 00:00:01.647962
22,0 days 00:00:00.842233
23,0 days 00:00:01.227171
24,0 days 00:00:01.107554
25,0 days 00:00:02.419993
26,0 days 00:00:01.586747
27,0 days 00:00:01.348510
28,0 days 00:00:00.868185
29,0 days 00:00:01.833807
30,0 days 00:00:02.269014
31,0 days 00:00:01.063594
32,0 days 00:00:00.851775
33,0 days 00:00:01.310826
34,0 days 00:00:01.516589
35,0 days 00:00:01.783427
36,0 days 00:00:02.353617
37,0 days 00:00:00.851384
38,0 days 00:00:02.189831
39,0 days 00:00:01.692306
40,0 days 00:00:01.545567
41,0 days 00:00:01.902316
42,0 days 00:00:00.811260
43,0 days 00:00:03.620958
44,0 days 00:00:00.866218
45,0 days 00:00:03.930801
46,0 days 00:00:01.099963
47,0 days 00:00:04.653119
48,0 days 00:00:00.792595
49,0 days 00:00:00.896593
50,0 days 00:00:01.460808
51,0 days 00:00:01.710241
52,0 days 00:00:00.822227
53,0 days 00:00:01.033385
54,0 days 00:00:01.610608
55,0 days 00:00:01.630983
56,0 days 00:00:01.451342
57,0 days 00:00:01.620321
58,0 days 00:00:01.765917
59,0 days 00:00:01.221296
60,0 days 00:00:00.946801
61,0 days 00:00:01.849146
62,0 days 00:00:01.500563
63,0 days 00:00:01.288122
64,0 days 00:00:01.264534
65,0 days 00:00:01.550955
66,0 days 00:00:00.943828
67,0 days 00:00:02.582545
68,0 days 00:00:02.521512
69,0 days 00:00:01.778418
70,0 days 00:00:01.035636
71,0 days 00:00:01.068499
72,0 days 00:00:01.102197
73,0 days 00:00:01.110923
74,0 days 00:00:01.019438
75,0 days 00:00:01.243068
76,0 days 00:00:01.022336
77,0 days 00:00:01.325932
78,0 days 00:00:00.989691
79,0 days 00:00:00.809004
80,0 days 00:00:02.297609
81,0 days 00:00:01.388225
82,0 days 00:00:01.927612
83,0 days 00:00:01.471969
84,0 days 00:00:00.915394
85,0 days 00:00:03.795910
86,0 days 00:00:01.007474
87,0 days 00:00:01.092991
88,0 days 00:00:02.167599
89,0 days 00:00:00.826813
90,0 days 00:00:01.387259
91,0 days 00:00:05.313342
92,0 days 00:00:00.841942
93,0 days 00:00:01.138002
94,0 days 00:00:01.540898
95,0 days 00:00:01.384661
96,0 days 00:00:02.326711
97,0 days 00:00:07.986466
98,0 days 00:00:01.334377
99,0 days 00:00:01.011210
100,0 days 00:00:03.085369
101,0 days 00:00:01.137944
102,0 days 00:00:02.839271
103,0 days 00:00:01.233218
104,0 days 00:00:04.242318
105,0 days 00:00:04.701752
106,0 days 00:00:01.018781
107,0 days 00:00:02.095352
108,0 days 00:00:01.745840
109,0 days 00:00:01.436057
110,0 days 00:00:01.364284
111,0 days 00:00:01.486534
112,0 days 00:00:00.817224
113,0 days 00:00:02.267010
114,0 days 00:00:02.259589
115,0 days 00:00:01.462828
116,0 days 00:00:05.628383
117,0 days 00:00:01.535615
118,0 days 00:00:01.320683
119,0 days 00:00:01.441766
120,0 days 00:00:01.068615
121,0 days 00:00:01.397294
122,0 days 00:00:00.914007
123,0 days 00:00:01.233070
124,0 days 00:00:01.153503
125,0 days 00:00:01.564066
126,0 days 00:00:00.861664
127,0 days 00:00:04.159739
128,0 days 00:00:00.793314
129,0 days 00:00:01.043153
