,time
0,0 days 00:00:00.006350
1,0 days 00:00:00.000764
2,0 days 00:00:00.014509
3,0 days 00:00:00.016333
4,0 days 00:00:00.019586
5,0 days 00:00:00.019657
6,0 days 00:00:00.009707
7,0 days 00:00:00.000310
8,0 days 00:00:00.000274
9,0 days 00:00:00.015587
