,time
0,0 days 00:00:00.985361
1,0 days 00:00:00.926309
2,0 days 00:00:00.910419
3,0 days 00:00:00.923620
4,0 days 00:00:00.893151
5,0 days 00:00:00.913128
6,0 days 00:00:00.878663
7,0 days 00:00:00.938216
8,0 days 00:00:00.939740
9,0 days 00:00:00.909091
10,0 days 00:00:00.837368
11,0 days 00:00:01.000658
12,0 days 00:00:00.877928
13,0 days 00:00:00.801967
14,0 days 00:00:00.960359
15,0 days 00:00:01.272786
16,0 days 00:00:00.812055
17,0 days 00:00:00.952053
18,0 days 00:00:00.923099
19,0 days 00:00:01.799480
20,0 days 00:00:01.044415
21,0 days 00:00:00.847843
22,0 days 00:00:01.469025
23,0 days 00:00:01.018620
24,0 days 00:00:00.894606
25,0 days 00:00:01.349436
26,0 days 00:00:01.180867
27,0 days 00:00:00.806308
28,0 days 00:00:01.061424
29,0 days 00:00:00.999031
30,0 days 00:00:01.059929
31,0 days 00:00:01.255547
32,0 days 00:00:01.018111
33,0 days 00:00:01.170437
34,0 days 00:00:00.856114
35,0 days 00:00:01.073823
36,0 days 00:00:00.928354
37,0 days 00:00:01.000468
38,0 days 00:00:01.289936
39,0 days 00:00:01.137555
40,0 days 00:00:00.877749
41,0 days 00:00:01.109461
42,0 days 00:00:01.060270
43,0 days 00:00:01.728584
44,0 days 00:00:01.106013
45,0 days 00:00:00.807187
46,0 days 00:00:01.496201
47,0 days 00:00:00.947212
48,0 days 00:00:01.114360
49,0 days 00:00:01.154713
50,0 days 00:00:01.884557
51,0 days 00:00:00.855436
52,0 days 00:00:00.884650
53,0 days 00:00:01.062703
54,0 days 00:00:01.055838
55,0 days 00:00:01.130007
56,0 days 00:00:00.933350
57,0 days 00:00:01.308944
58,0 days 00:00:01.102842
59,0 days 00:00:01.484459
60,0 days 00:00:00.993589
61,0 days 00:00:01.154451
62,0 days 00:00:01.162264
63,0 days 00:00:01.025335
64,0 days 00:00:01.018478
65,0 days 00:00:01.084837
66,0 days 00:00:00.839267
67,0 days 00:00:00.908305
68,0 days 00:00:01.211875
69,0 days 00:00:00.810453
70,0 days 00:00:01.628279
71,0 days 00:00:01.282825
72,0 days 00:00:01.726074
73,0 days 00:00:01.237243
74,0 days 00:00:01.793474
75,0 days 00:00:01.758877
76,0 days 00:00:01.527072
77,0 days 00:00:00.808187
78,0 days 00:00:01.144230
79,0 days 00:00:01.626915
80,0 days 00:00:01.297961
81,0 days 00:00:01.190407
82,0 days 00:00:00.807384
83,0 days 00:00:02.299197
84,0 days 00:00:01.284045
85,0 days 00:00:01.235872
86,0 days 00:00:00.807281
87,0 days 00:00:01.198135
88,0 days 00:00:01.054760
89,0 days 00:00:01.329696
90,0 days 00:00:01.219574
91,0 days 00:00:01.616254
92,0 days 00:00:01.824840
93,0 days 00:00:01.725955
94,0 days 00:00:01.450140
95,0 days 00:00:01.889847
96,0 days 00:00:02.077389
97,0 days 00:00:01.606460
98,0 days 00:00:02.030635
99,0 days 00:00:00.811217
100,0 days 00:00:01.953220
101,0 days 00:00:01.720890
102,0 days 00:00:01.130448
103,0 days 00:00:01.405011
104,0 days 00:00:02.091458
105,0 days 00:00:01.411506
106,0 days 00:00:02.065671
107,0 days 00:00:01.267690
108,0 days 00:00:02.044866
109,0 days 00:00:01.703629
110,0 days 00:00:01.986293
111,0 days 00:00:02.076825
112,0 days 00:00:01.418470
113,0 days 00:00:00.807256
