,time
0,0 days 00:00:00.974066
1,0 days 00:00:01.214290
2,0 days 00:00:01.041267
3,0 days 00:00:01.043334
4,0 days 00:00:01.135482
5,0 days 00:00:01.464886
6,0 days 00:00:02.184237
7,0 days 00:00:00.837712
8,0 days 00:00:01.728082
9,0 days 00:00:01.547675
10,0 days 00:00:00.870388
11,0 days 00:00:02.624352
12,0 days 00:00:01.806293
13,0 days 00:00:02.356265
14,0 days 00:00:01.311486
15,0 days 00:00:00.915436
16,0 days 00:00:01.357380
17,0 days 00:00:02.389262
18,0 days 00:00:01.392168
19,0 days 00:00:01.948895
20,0 days 00:00:01.809256
21,0 days 00:00:02.073935
22,0 days 00:00:01.814559
23,0 days 00:00:00.871715
24,0 days 00:00:00.822102
25,0 days 00:00:01.620994
26,0 days 00:00:01.090863
27,0 days 00:00:01.298517
28,0 days 00:00:01.035471
29,0 days 00:00:00.908094
30,0 days 00:00:01.256090
31,0 days 00:00:01.057890
32,0 days 00:00:01.034893
33,0 days 00:00:02.218046
34,0 days 00:00:01.584576
35,0 days 00:00:01.737375
36,0 days 00:00:00.876250
37,0 days 00:00:01.459690
38,0 days 00:00:01.435815
39,0 days 00:00:01.683087
40,0 days 00:00:01.159745
41,0 days 00:00:00.829542
42,0 days 00:00:01.350678
43,0 days 00:00:01.071058
44,0 days 00:00:01.950555
45,0 days 00:00:01.222081
46,0 days 00:00:01.821555
47,0 days 00:00:02.777176
48,0 days 00:00:00.861576
49,0 days 00:00:02.045380
50,0 days 00:00:01.631820
51,0 days 00:00:01.356056
52,0 days 00:00:01.337622
53,0 days 00:00:01.995773
54,0 days 00:00:02.484393
55,0 days 00:00:01.820436
