,time
0,0 days 00:00:01.040416
1,0 days 00:00:01.100945
2,0 days 00:00:01.233095
3,0 days 00:00:00.895364
4,0 days 00:00:00.786164
5,0 days 00:00:00.785821
6,0 days 00:00:02.037203
7,0 days 00:00:01.233110
8,0 days 00:00:01.029791
9,0 days 00:00:01.619541
10,0 days 00:00:01.351679
11,0 days 00:00:01.321193
12,0 days 00:00:00.955182
13,0 days 00:00:01.920492
14,0 days 00:00:01.643005
15,0 days 00:00:02.183956
16,0 days 00:00:02.058667
17,0 days 00:00:00.787845
18,0 days 00:00:01.145907
19,0 days 00:00:02.307795
20,0 days 00:00:01.708574
21,0 days 00:00:01.268634
22,0 days 00:00:01.429058
23,0 days 00:00:01.204527
24,0 days 00:00:02.362919
25,0 days 00:00:00.792329
26,0 days 00:00:00.787318
27,0 days 00:00:02.608332
28,0 days 00:00:00.787357
29,0 days 00:00:02.117966
30,0 days 00:00:00.789139
31,0 days 00:00:00.787254
32,0 days 00:00:05.413342
33,0 days 00:00:00.786937
34,0 days 00:00:00.793661
35,0 days 00:00:01.026331
36,0 days 00:00:01.442613
37,0 days 00:00:01.382680
38,0 days 00:00:01.149659
39,0 days 00:00:00.996731
40,0 days 00:00:01.650299
41,0 days 00:00:03.186136
42,0 days 00:00:01.160043
43,0 days 00:00:02.325319
44,0 days 00:00:01.159529
45,0 days 00:00:00.922955
46,0 days 00:00:02.350063
47,0 days 00:00:02.262600
48,0 days 00:00:02.130143
49,0 days 00:00:04.873155
50,0 days 00:00:03.795233
51,0 days 00:00:01.642460
52,0 days 00:00:00.788201
53,0 days 00:00:10.387238
54,0 days 00:00:00.787517
55,0 days 00:00:01.382269
56,0 days 00:00:02.743044
57,0 days 00:00:01.667014
58,0 days 00:00:05.898767
59,0 days 00:00:01.262609
60,0 days 00:00:04.962768
61,0 days 00:00:01.444361
62,0 days 00:00:01.891495
63,0 days 00:00:03.300911
64,0 days 00:00:01.265292
65,0 days 00:00:10.127761
66,0 days 00:00:06.750874
67,0 days 00:00:01.759382
68,0 days 00:00:01.443643
69,0 days 00:00:09.055510
70,0 days 00:00:02.399034
71,0 days 00:00:07.954004
72,0 days 00:00:03.614671
73,0 days 00:00:06.383382
74,0 days 00:00:01.429850
75,0 days 00:00:01.249229
76,0 days 00:00:01.443325
77,0 days 00:00:00.787407
78,0 days 00:00:06.484387
79,0 days 00:00:00.789523
80,0 days 00:00:10.103529
81,0 days 00:00:07.517397
82,0 days 00:00:01.063512
83,0 days 00:00:06.814515
84,0 days 00:00:01.651680
85,0 days 00:00:02.201614
86,0 days 00:00:08.061410
87,0 days 00:00:09.031291
88,0 days 00:00:01.565947
89,0 days 00:00:12.045845
90,0 days 00:00:00.801900
91,0 days 00:00:00.794923
92,0 days 00:00:07.875779
93,0 days 00:00:06.149170
94,0 days 00:00:00.787266
95,0 days 00:00:00.792723
96,0 days 00:00:06.063300
97,0 days 00:00:05.120592
98,0 days 00:00:01.546936
99,0 days 00:00:10.510589
100,0 days 00:00:08.153444
101,0 days 00:00:09.935235
102,0 days 00:00:01.533913
103,0 days 00:00:02.619370
104,0 days 00:00:08.381047
105,0 days 00:00:00.788959
106,0 days 00:00:06.178486
107,0 days 00:00:01.218949
108,0 days 00:00:13.210019
109,0 days 00:00:01.612834
110,0 days 00:00:00.788270
111,0 days 00:00:12.218245
112,0 days 00:00:01.323716
113,0 days 00:00:12.473264
114,0 days 00:00:00.984941
115,0 days 00:00:02.339998
116,0 days 00:00:25.768243
117,0 days 00:00:11.489446
118,0 days 00:00:01.352830
119,0 days 00:00:11.974704
120,0 days 00:00:00.789087
121,0 days 00:00:01.484923
122,0 days 00:00:09.752562
123,0 days 00:00:08.520979
124,0 days 00:00:00.795556
125,0 days 00:00:08.696577
126,0 days 00:00:01.209745
