,time
0,0 days 00:00:02.260273
1,0 days 00:00:01.083685
2,0 days 00:00:02.808546
3,0 days 00:00:01.927230
4,0 days 00:00:01.517050
5,0 days 00:00:01.802719
6,0 days 00:00:01.469856
7,0 days 00:00:01.291477
8,0 days 00:00:02.187933
9,0 days 00:00:00.931762
10,0 days 00:00:01.419589
11,0 days 00:00:02.224324
12,0 days 00:00:01.055258
13,0 days 00:00:01.923067
14,0 days 00:00:03.400372
15,0 days 00:00:03.124306
16,0 days 00:00:00.954116
17,0 days 00:00:02.056088
18,0 days 00:00:02.242389
19,0 days 00:00:01.082388
20,0 days 00:00:01.048904
21,0 days 00:00:01.593821
22,0 days 00:00:01.200180
23,0 days 00:00:01.620028
24,0 days 00:00:01.083178
25,0 days 00:00:01.709723
26,0 days 00:00:01.605766
27,0 days 00:00:00.883296
28,0 days 00:00:01.032537
29,0 days 00:00:01.942940
30,0 days 00:00:01.939247
31,0 days 00:00:01.672668
32,0 days 00:00:00.949573
33,0 days 00:00:01.216097
34,0 days 00:00:02.828524
35,0 days 00:00:03.535307
36,0 days 00:00:01.116397
37,0 days 00:00:01.282702
38,0 days 00:00:01.879312
39,0 days 00:00:00.934384
40,0 days 00:00:01.100720
41,0 days 00:00:01.784927
42,0 days 00:00:01.090779
43,0 days 00:00:01.439069
44,0 days 00:00:02.189058
45,0 days 00:00:01.169333
46,0 days 00:00:01.317361
47,0 days 00:00:01.458604
48,0 days 00:00:00.983261
49,0 days 00:00:01.408643
50,0 days 00:00:01.353629
51,0 days 00:00:01.607380
52,0 days 00:00:03.265538
53,0 days 00:00:01.385891
54,0 days 00:00:01.033571
55,0 days 00:00:02.011992
56,0 days 00:00:00.970171
57,0 days 00:00:02.912065
58,0 days 00:00:01.857411
59,0 days 00:00:01.387719
60,0 days 00:00:01.342665
61,0 days 00:00:02.024150
62,0 days 00:00:02.977701
63,0 days 00:00:01.152357
64,0 days 00:00:01.845878
65,0 days 00:00:01.021297
66,0 days 00:00:02.442029
67,0 days 00:00:01.870371
68,0 days 00:00:01.720347
69,0 days 00:00:04.338837
70,0 days 00:00:01.402151
71,0 days 00:00:00.984275
72,0 days 00:00:01.184473
73,0 days 00:00:02.932267
74,0 days 00:00:01.421162
75,0 days 00:00:01.169423
76,0 days 00:00:01.157697
77,0 days 00:00:01.441045
78,0 days 00:00:01.539619
79,0 days 00:00:01.016500
80,0 days 00:00:00.966731
81,0 days 00:00:02.207035
82,0 days 00:00:01.272082
83,0 days 00:00:01.454507
84,0 days 00:00:01.859117
85,0 days 00:00:00.885259
86,0 days 00:00:01.458390
87,0 days 00:00:01.223758
88,0 days 00:00:02.611092
89,0 days 00:00:02.695965
90,0 days 00:00:02.717914
91,0 days 00:00:01.490008
92,0 days 00:00:01.502666
93,0 days 00:00:02.395147
94,0 days 00:00:02.107664
95,0 days 00:00:00.904519
96,0 days 00:00:02.194433
97,0 days 00:00:02.056982
98,0 days 00:00:01.936788
99,0 days 00:00:01.308712
100,0 days 00:00:00.952768
101,0 days 00:00:00.885344
102,0 days 00:00:02.976610
103,0 days 00:00:01.226890
104,0 days 00:00:04.186201
105,0 days 00:00:01.672422
106,0 days 00:00:01.303877
107,0 days 00:00:01.284317
108,0 days 00:00:01.426328
109,0 days 00:00:01.725740
110,0 days 00:00:03.031726
111,0 days 00:00:00.971318
112,0 days 00:00:03.007204
113,0 days 00:00:00.902794
