,time
0,0 days 00:00:02.253228
1,0 days 00:00:01.535190
2,0 days 00:00:00.796391
3,0 days 00:00:00.890225
4,0 days 00:00:03.175752
5,0 days 00:00:00.859507
6,0 days 00:00:00.841462
7,0 days 00:00:00.795749
8,0 days 00:00:00.993781
9,0 days 00:00:00.878818
10,0 days 00:00:00.828675
11,0 days 00:00:07.275201
12,0 days 00:00:03.257931
13,0 days 00:00:00.804974
14,0 days 00:00:00.796793
15,0 days 00:00:01.235243
16,0 days 00:00:04.781360
17,0 days 00:00:06.784077
18,0 days 00:00:00.984291
19,0 days 00:00:01.009203
20,0 days 00:00:00.828326
21,0 days 00:00:01.520714
22,0 days 00:00:05.276737
23,0 days 00:00:06.357468
24,0 days 00:00:01.416617
25,0 days 00:00:02.689451
26,0 days 00:00:00.982464
27,0 days 00:00:09.019103
28,0 days 00:00:00.797788
29,0 days 00:00:12.961344
30,0 days 00:00:11.542049
31,0 days 00:00:04.382477
32,0 days 00:00:00.872272
33,0 days 00:00:07.261355
34,0 days 00:00:00.861374
35,0 days 00:00:01.165185
36,0 days 00:00:01.360219
37,0 days 00:00:07.008714
38,0 days 00:00:00.881239
39,0 days 00:00:03.058995
40,0 days 00:00:02.392106
41,0 days 00:00:01.475728
42,0 days 00:00:00.995277
43,0 days 00:00:12.962134
44,0 days 00:00:01.052446
45,0 days 00:00:24.487658
46,0 days 00:00:00.912939
47,0 days 00:00:27.460145
48,0 days 00:00:02.441365
49,0 days 00:00:00.941736
50,0 days 00:00:09.316670
51,0 days 00:00:06.545959
52,0 days 00:00:01.158829
53,0 days 00:00:01.715593
54,0 days 00:00:01.702307
55,0 days 00:00:00.949002
56,0 days 00:00:01.414714
57,0 days 00:00:01.001173
58,0 days 00:00:01.780676
59,0 days 00:00:14.762150
60,0 days 00:00:00.813674
61,0 days 00:00:01.554862
62,0 days 00:00:19.370754
63,0 days 00:00:00.910854
64,0 days 00:00:05.506305
65,0 days 00:00:05.618740
66,0 days 00:00:05.525483
67,0 days 00:00:01.401185
68,0 days 00:00:01.295779
69,0 days 00:00:00.879532
70,0 days 00:00:01.139554
71,0 days 00:00:26.922167
72,0 days 00:00:09.635754
73,0 days 00:00:01.407785
74,0 days 00:00:05.510400
