,time
0,0 days 00:00:13.431438
1,0 days 00:00:04.390522
2,0 days 00:00:02.931065
3,0 days 00:00:02.608705
4,0 days 00:00:01.489686
5,0 days 00:00:13.174891
6,0 days 00:00:03.267173
7,0 days 00:00:05.553751
8,0 days 00:00:04.326680
9,0 days 00:00:02.812830
10,0 days 00:00:02.925907
11,0 days 00:00:02.850575
12,0 days 00:00:01.819079
13,0 days 00:00:02.409058
14,0 days 00:00:02.584853
15,0 days 00:00:02.374252
16,0 days 00:00:01.744987
17,0 days 00:00:07.445026
18,0 days 00:00:01.566289
19,0 days 00:00:07.845808
20,0 days 00:00:04.767899
21,0 days 00:00:03.527843
22,0 days 00:00:03.268585
23,0 days 00:00:01.684152
24,0 days 00:00:01.996037
25,0 days 00:00:03.621264
26,0 days 00:00:01.900719
27,0 days 00:00:01.385249
28,0 days 00:00:02.342541
29,0 days 00:00:06.594524
30,0 days 00:00:02.982881
31,0 days 00:00:03.713073
32,0 days 00:00:03.299498
33,0 days 00:00:03.387518
34,0 days 00:00:01.378186
35,0 days 00:00:03.362300
36,0 days 00:00:02.008509
37,0 days 00:00:04.814418
38,0 days 00:00:01.358720
39,0 days 00:00:01.515596
40,0 days 00:00:01.242276
41,0 days 00:00:01.357080
42,0 days 00:00:01.699186
43,0 days 00:00:02.851266
44,0 days 00:00:19.014606
45,0 days 00:00:05.611097
46,0 days 00:00:03.152962
47,0 days 00:00:01.670559
48,0 days 00:00:05.839348
49,0 days 00:00:09.199882
50,0 days 00:00:04.620308
51,0 days 00:00:03.526938
52,0 days 00:00:02.366504
53,0 days 00:00:04.099433
54,0 days 00:00:03.874201
55,0 days 00:00:01.835391
56,0 days 00:00:03.834482
57,0 days 00:00:02.510326
58,0 days 00:00:01.912629
59,0 days 00:00:01.256952
60,0 days 00:00:03.282292
61,0 days 00:00:03.352589
62,0 days 00:00:01.265535
63,0 days 00:00:03.553364
64,0 days 00:00:09.396406
65,0 days 00:00:04.467955
66,0 days 00:00:05.299944
67,0 days 00:00:02.277411
68,0 days 00:00:01.998770
69,0 days 00:00:01.695059
70,0 days 00:00:02.408642
71,0 days 00:00:01.222161
72,0 days 00:00:01.705655
73,0 days 00:00:08.547949
74,0 days 00:00:03.472001
75,0 days 00:00:17.058281
76,0 days 00:00:02.386418
77,0 days 00:00:01.465680
78,0 days 00:00:03.110345
79,0 days 00:00:02.481182
80,0 days 00:00:04.284533
81,0 days 00:00:01.983339
82,0 days 00:00:01.865572
