,time
0,0 days 00:00:00.000182
1,0 days 00:00:00.000173
2,0 days 00:00:00.000167
3,0 days 00:00:00.000176
4,0 days 00:00:00.000175
5,0 days 00:00:00.000179
6,0 days 00:00:00.000187
7,0 days 00:00:00.000175
8,0 days 00:00:00.000173
9,0 days 00:00:00.000174
