,time
0,0 days 00:00:00.000292
1,0 days 00:00:00.000248
2,0 days 00:00:00.000255
3,0 days 00:00:00.000247
4,0 days 00:00:00.000249
5,0 days 00:00:00.000631
6,0 days 00:00:00.000246
7,0 days 00:00:00.000249
8,0 days 00:00:00.000247
9,0 days 00:00:00.000251
