,time
0,0 days 00:00:01.097231
1,0 days 00:00:00.804036
2,0 days 00:00:01.688934
3,0 days 00:00:00.970673
4,0 days 00:00:00.901724
5,0 days 00:00:00.927525
6,0 days 00:00:00.941534
7,0 days 00:00:01.077978
8,0 days 00:00:00.838951
9,0 days 00:00:01.247508
10,0 days 00:00:01.078335
11,0 days 00:00:01.140769
12,0 days 00:00:01.340647
13,0 days 00:00:01.018909
14,0 days 00:00:00.803919
15,0 days 00:00:00.835396
16,0 days 00:00:00.941494
17,0 days 00:00:00.946452
18,0 days 00:00:01.124573
19,0 days 00:00:00.896492
20,0 days 00:00:00.851434
21,0 days 00:00:00.915927
22,0 days 00:00:01.185295
23,0 days 00:00:01.154070
24,0 days 00:00:00.940390
25,0 days 00:00:01.283593
26,0 days 00:00:01.186453
27,0 days 00:00:00.850063
28,0 days 00:00:01.169932
29,0 days 00:00:01.322550
30,0 days 00:00:00.901066
31,0 days 00:00:01.065416
32,0 days 00:00:01.200856
33,0 days 00:00:01.109807
34,0 days 00:00:01.587236
35,0 days 00:00:01.873828
36,0 days 00:00:00.989025
37,0 days 00:00:00.815112
38,0 days 00:00:01.199556
39,0 days 00:00:01.389804
40,0 days 00:00:01.110783
41,0 days 00:00:01.169813
42,0 days 00:00:02.664357
43,0 days 00:00:09.158176
44,0 days 00:00:06.604087
45,0 days 00:00:02.481499
46,0 days 00:00:00.805106
47,0 days 00:00:01.724644
48,0 days 00:00:01.612958
49,0 days 00:00:01.264112
50,0 days 00:00:01.429526
51,0 days 00:00:01.291833
52,0 days 00:00:01.891444
53,0 days 00:00:01.310980
54,0 days 00:00:01.491663
55,0 days 00:00:00.804839
56,0 days 00:00:01.526059
57,0 days 00:00:01.495965
58,0 days 00:00:02.131340
59,0 days 00:00:01.018131
60,0 days 00:00:01.931219
61,0 days 00:00:01.574626
62,0 days 00:00:00.805263
63,0 days 00:00:01.886755
64,0 days 00:00:01.766014
65,0 days 00:00:01.511120
66,0 days 00:00:01.324438
67,0 days 00:00:01.278227
68,0 days 00:00:00.911607
69,0 days 00:00:00.817780
70,0 days 00:00:01.020093
71,0 days 00:00:01.446675
72,0 days 00:00:01.431133
73,0 days 00:00:01.366402
74,0 days 00:00:02.000481
