,time
0,0 days 00:00:02.055918
1,0 days 00:00:02.685731
2,0 days 00:00:00.931923
3,0 days 00:00:01.233986
4,0 days 00:00:01.266504
5,0 days 00:00:01.776035
6,0 days 00:00:01.755776
7,0 days 00:00:02.054336
8,0 days 00:00:03.189500
9,0 days 00:00:02.771815
10,0 days 00:00:01.506318
11,0 days 00:00:02.760927
12,0 days 00:00:01.787607
13,0 days 00:00:01.132981
14,0 days 00:00:01.472983
15,0 days 00:00:01.287018
16,0 days 00:00:08.204423
17,0 days 00:00:02.117696
18,0 days 00:00:01.640301
19,0 days 00:00:02.617633
20,0 days 00:00:02.042244
21,0 days 00:00:02.118955
22,0 days 00:00:03.140337
23,0 days 00:00:01.397572
24,0 days 00:00:07.931599
25,0 days 00:00:01.085190
26,0 days 00:00:01.401876
27,0 days 00:00:01.954089
28,0 days 00:00:01.958367
29,0 days 00:00:01.412594
30,0 days 00:00:01.322080
31,0 days 00:00:03.510949
32,0 days 00:00:01.602189
33,0 days 00:00:02.649813
34,0 days 00:00:03.080494
35,0 days 00:00:01.121786
36,0 days 00:00:01.868449
37,0 days 00:00:02.109235
38,0 days 00:00:01.470550
39,0 days 00:00:01.315096
40,0 days 00:00:01.456933
41,0 days 00:00:01.143286
42,0 days 00:00:02.660420
43,0 days 00:00:02.889485
44,0 days 00:00:03.006459
45,0 days 00:00:01.702607
46,0 days 00:00:00.907998
47,0 days 00:00:05.018716
48,0 days 00:00:01.126797
49,0 days 00:00:04.298509
50,0 days 00:00:02.104057
51,0 days 00:00:00.946612
52,0 days 00:00:04.850678
53,0 days 00:00:01.433610
54,0 days 00:00:02.581794
55,0 days 00:00:01.009431
56,0 days 00:00:03.753631
57,0 days 00:00:02.941700
58,0 days 00:00:01.347041
59,0 days 00:00:02.511153
60,0 days 00:00:03.385448
61,0 days 00:00:07.179247
62,0 days 00:00:02.604675
63,0 days 00:00:01.246495
64,0 days 00:00:03.274062
65,0 days 00:00:04.133677
66,0 days 00:00:01.858402
67,0 days 00:00:05.843840
68,0 days 00:00:02.663499
69,0 days 00:00:01.797172
70,0 days 00:00:01.147580
71,0 days 00:00:02.005824
72,0 days 00:00:02.209790
73,0 days 00:00:04.580700
74,0 days 00:00:02.534794
