,time
0,0 days 00:00:01.678619
1,0 days 00:00:01.492575
2,0 days 00:00:01.017671
3,0 days 00:00:01.106187
4,0 days 00:00:01.202227
5,0 days 00:00:01.366816
6,0 days 00:00:01.318427
7,0 days 00:00:02.135690
8,0 days 00:00:00.971508
9,0 days 00:00:01.552666
10,0 days 00:00:01.836505
11,0 days 00:00:01.954610
12,0 days 00:00:03.452500
13,0 days 00:00:01.470943
14,0 days 00:00:00.965910
15,0 days 00:00:01.519640
16,0 days 00:00:01.450817
17,0 days 00:00:02.026980
18,0 days 00:00:01.270223
19,0 days 00:00:02.109021
20,0 days 00:00:01.402204
21,0 days 00:00:01.006489
22,0 days 00:00:02.750539
23,0 days 00:00:03.419321
24,0 days 00:00:01.491308
25,0 days 00:00:02.517310
26,0 days 00:00:01.624208
27,0 days 00:00:01.574907
28,0 days 00:00:02.983710
29,0 days 00:00:02.178593
30,0 days 00:00:01.426736
31,0 days 00:00:01.439314
32,0 days 00:00:01.422970
33,0 days 00:00:01.085952
34,0 days 00:00:01.678247
35,0 days 00:00:02.380605
36,0 days 00:00:03.618940
37,0 days 00:00:01.453140
38,0 days 00:00:02.099531
39,0 days 00:00:01.456659
40,0 days 00:00:01.256062
41,0 days 00:00:01.019649
42,0 days 00:00:01.205349
43,0 days 00:00:02.868145
44,0 days 00:00:03.540519
45,0 days 00:00:01.068462
46,0 days 00:00:00.985779
47,0 days 00:00:01.023572
48,0 days 00:00:01.056002
49,0 days 00:00:01.791266
50,0 days 00:00:01.196083
51,0 days 00:00:01.227395
52,0 days 00:00:01.128242
53,0 days 00:00:01.135860
54,0 days 00:00:01.556038
55,0 days 00:00:01.691753
56,0 days 00:00:01.581548
57,0 days 00:00:01.139010
58,0 days 00:00:02.077114
59,0 days 00:00:01.576671
60,0 days 00:00:02.166734
61,0 days 00:00:04.180809
62,0 days 00:00:01.120916
63,0 days 00:00:02.514624
64,0 days 00:00:01.507936
65,0 days 00:00:01.073995
66,0 days 00:00:01.272314
67,0 days 00:00:00.885232
68,0 days 00:00:01.590742
69,0 days 00:00:02.048634
70,0 days 00:00:01.254849
71,0 days 00:00:01.557801
72,0 days 00:00:01.574553
73,0 days 00:00:03.153434
74,0 days 00:00:01.174472
