,time
0,0 days 00:33:39.391538
1,0 days 00:24:25.807347
2,0 days 00:14:38.398769
3,0 days 00:20:06.386596
4,0 days 00:34:10.968593
5,0 days 00:27:19.767841
6,0 days 00:33:06.816523
7,0 days 00:13:06.211540
8,0 days 00:11:58.235069
9,0 days 00:27:38.089280
