,time
0,0 days 00:00:01.049603
1,0 days 00:00:00.997924
2,0 days 00:00:01.192118
3,0 days 00:00:01.179907
4,0 days 00:00:00.940295
5,0 days 00:00:00.927375
6,0 days 00:00:01.019327
7,0 days 00:00:01.055887
8,0 days 00:00:00.843812
9,0 days 00:00:00.906553
10,0 days 00:00:00.955527
11,0 days 00:00:01.022872
12,0 days 00:00:00.954769
13,0 days 00:00:00.938769
14,0 days 00:00:01.097936
15,0 days 00:00:01.568079
16,0 days 00:00:01.005702
17,0 days 00:00:01.034292
18,0 days 00:00:00.986498
19,0 days 00:00:01.451423
20,0 days 00:00:01.377567
21,0 days 00:00:00.852048
22,0 days 00:00:01.370826
23,0 days 00:00:01.083280
24,0 days 00:00:00.849542
25,0 days 00:00:01.196028
26,0 days 00:00:01.053245
27,0 days 00:00:01.801968
28,0 days 00:00:01.072527
29,0 days 00:00:01.084162
30,0 days 00:00:01.198559
31,0 days 00:00:01.068159
32,0 days 00:00:00.843962
33,0 days 00:00:01.009866
34,0 days 00:00:01.501799
35,0 days 00:00:01.165209
36,0 days 00:00:01.214020
37,0 days 00:00:01.202775
38,0 days 00:00:01.163545
39,0 days 00:00:01.196861
40,0 days 00:00:00.843827
41,0 days 00:00:01.146708
42,0 days 00:00:01.602895
43,0 days 00:00:01.133832
44,0 days 00:00:01.323312
45,0 days 00:00:01.323477
46,0 days 00:00:00.866467
47,0 days 00:00:00.941685
48,0 days 00:00:01.500201
49,0 days 00:00:01.211567
50,0 days 00:00:00.976843
51,0 days 00:00:00.875923
52,0 days 00:00:00.959006
53,0 days 00:00:01.164384
54,0 days 00:00:01.243672
55,0 days 00:00:01.839958
