,time
0,0 days 00:00:02.363953
1,0 days 00:00:00.937198
2,0 days 00:00:04.748154
3,0 days 00:00:01.021033
4,0 days 00:00:01.648181
5,0 days 00:00:01.523998
6,0 days 00:00:01.238090
7,0 days 00:00:01.136409
8,0 days 00:00:01.038092
9,0 days 00:00:01.176134
10,0 days 00:00:02.767858
11,0 days 00:00:02.044012
12,0 days 00:00:01.556822
13,0 days 00:00:01.109828
14,0 days 00:00:01.156002
15,0 days 00:00:00.936533
16,0 days 00:00:03.998046
17,0 days 00:00:03.052308
18,0 days 00:00:04.418831
19,0 days 00:00:03.127309
20,0 days 00:00:00.970309
21,0 days 00:00:01.457555
22,0 days 00:00:01.831802
23,0 days 00:00:04.355178
24,0 days 00:00:02.955842
25,0 days 00:00:04.720170
26,0 days 00:00:03.934518
27,0 days 00:00:02.436216
28,0 days 00:00:01.744191
29,0 days 00:00:02.043919
30,0 days 00:00:01.442197
31,0 days 00:00:02.166764
32,0 days 00:00:03.143283
33,0 days 00:00:02.953336
34,0 days 00:00:01.509821
35,0 days 00:00:05.127282
36,0 days 00:00:06.297869
37,0 days 00:00:01.676544
38,0 days 00:00:01.139183
39,0 days 00:00:02.675428
40,0 days 00:00:02.201508
41,0 days 00:00:02.146477
42,0 days 00:00:01.981397
43,0 days 00:00:03.355906
44,0 days 00:00:05.632260
45,0 days 00:00:05.499998
46,0 days 00:00:00.970512
47,0 days 00:00:04.076882
48,0 days 00:00:02.656634
49,0 days 00:00:02.079949
50,0 days 00:00:02.915096
51,0 days 00:00:02.497942
52,0 days 00:00:01.194170
53,0 days 00:00:01.877485
54,0 days 00:00:02.228771
55,0 days 00:00:00.968644
56,0 days 00:00:04.007458
57,0 days 00:00:02.086994
58,0 days 00:00:02.615410
59,0 days 00:00:01.339748
60,0 days 00:00:01.424381
61,0 days 00:00:02.130470
62,0 days 00:00:01.054045
63,0 days 00:00:01.272697
64,0 days 00:00:01.824116
65,0 days 00:00:03.313358
66,0 days 00:00:01.294178
67,0 days 00:00:01.875491
68,0 days 00:00:01.067582
69,0 days 00:00:02.226461
70,0 days 00:00:02.643759
71,0 days 00:00:01.406771
72,0 days 00:00:01.627197
73,0 days 00:00:01.069379
74,0 days 00:00:01.446778
