,time
0,0 days 00:00:02.204704
1,0 days 00:00:02.646280
2,0 days 00:00:02.758295
3,0 days 00:00:02.754019
4,0 days 00:00:01.905263
5,0 days 00:00:01.205264
6,0 days 00:00:01.299055
7,0 days 00:00:01.223957
8,0 days 00:00:01.499553
9,0 days 00:00:01.780134
10,0 days 00:00:01.272411
11,0 days 00:00:03.730811
12,0 days 00:00:01.991530
13,0 days 00:00:01.108504
14,0 days 00:00:03.071696
15,0 days 00:00:01.302792
16,0 days 00:00:01.147100
17,0 days 00:00:03.382573
18,0 days 00:00:01.121608
19,0 days 00:00:01.177090
20,0 days 00:00:01.208976
21,0 days 00:00:01.135173
22,0 days 00:00:01.827327
23,0 days 00:00:01.127949
24,0 days 00:00:02.148194
25,0 days 00:00:01.122868
26,0 days 00:00:01.188436
27,0 days 00:00:02.171367
28,0 days 00:00:01.131834
29,0 days 00:00:01.400880
30,0 days 00:00:02.577492
31,0 days 00:00:01.163571
32,0 days 00:00:01.132916
33,0 days 00:00:01.131813
34,0 days 00:00:01.359774
35,0 days 00:00:01.143046
36,0 days 00:00:01.128036
37,0 days 00:00:02.065251
38,0 days 00:00:01.128388
39,0 days 00:00:01.321606
40,0 days 00:00:01.637547
41,0 days 00:00:04.237128
42,0 days 00:00:01.257965
43,0 days 00:00:01.318329
44,0 days 00:00:01.359109
45,0 days 00:00:02.993014
46,0 days 00:00:03.619991
47,0 days 00:00:01.191966
48,0 days 00:00:01.140941
49,0 days 00:00:01.213191
50,0 days 00:00:01.409215
51,0 days 00:00:01.213563
52,0 days 00:00:01.176560
53,0 days 00:00:01.361326
54,0 days 00:00:01.253071
55,0 days 00:00:01.168406
56,0 days 00:00:02.695730
57,0 days 00:00:01.229187
58,0 days 00:00:01.209329
59,0 days 00:00:01.130562
60,0 days 00:00:07.510375
61,0 days 00:00:02.432983
62,0 days 00:00:02.128686
63,0 days 00:00:01.198259
64,0 days 00:00:01.117582
65,0 days 00:00:01.215811
66,0 days 00:00:01.613886
67,0 days 00:00:01.461277
68,0 days 00:00:01.356568
69,0 days 00:00:01.152960
70,0 days 00:00:01.122257
71,0 days 00:00:01.138635
72,0 days 00:00:01.129929
73,0 days 00:00:01.318668
74,0 days 00:00:01.482442
75,0 days 00:00:01.353248
76,0 days 00:00:01.167751
77,0 days 00:00:01.126613
78,0 days 00:00:01.377531
79,0 days 00:00:01.185153
80,0 days 00:00:01.203256
81,0 days 00:00:03.116640
82,0 days 00:00:01.273375
83,0 days 00:00:01.125070
84,0 days 00:00:01.290573
85,0 days 00:00:01.275778
86,0 days 00:00:01.188282
87,0 days 00:00:02.870315
88,0 days 00:00:01.202487
89,0 days 00:00:01.217773
90,0 days 00:00:01.126746
91,0 days 00:00:03.878742
92,0 days 00:00:01.960164
93,0 days 00:00:01.165553
94,0 days 00:00:01.237186
95,0 days 00:00:01.423319
96,0 days 00:00:04.811433
97,0 days 00:00:01.252047
98,0 days 00:00:01.493103
99,0 days 00:00:04.832277
100,0 days 00:00:06.600427
101,0 days 00:00:01.227906
102,0 days 00:00:01.382290
103,0 days 00:00:02.531277
104,0 days 00:00:04.297067
105,0 days 00:00:01.134635
106,0 days 00:00:01.355978
107,0 days 00:00:03.158721
108,0 days 00:00:01.424445
109,0 days 00:00:01.155566
110,0 days 00:00:01.118592
111,0 days 00:00:04.616745
112,0 days 00:00:01.222091
113,0 days 00:00:01.111543
