,time
0,0 days 00:00:01.244634
1,0 days 00:00:03.074301
2,0 days 00:00:01.485691
3,0 days 00:00:01.926030
4,0 days 00:00:02.248852
5,0 days 00:00:02.764128
6,0 days 00:00:01.298184
7,0 days 00:00:03.011607
8,0 days 00:00:02.768550
9,0 days 00:00:02.120217
10,0 days 00:00:01.940611
11,0 days 00:00:01.168461
12,0 days 00:00:02.359812
13,0 days 00:00:02.538230
14,0 days 00:00:01.396755
15,0 days 00:00:04.112498
16,0 days 00:00:01.123485
17,0 days 00:00:01.219916
18,0 days 00:00:01.167561
19,0 days 00:00:02.823177
20,0 days 00:00:01.542195
21,0 days 00:00:03.363943
22,0 days 00:00:02.575921
23,0 days 00:00:01.484227
24,0 days 00:00:02.119424
25,0 days 00:00:01.149899
26,0 days 00:00:01.926276
27,0 days 00:00:01.275225
28,0 days 00:00:01.126616
29,0 days 00:00:04.600602
30,0 days 00:00:01.210789
31,0 days 00:00:02.561110
32,0 days 00:00:01.852618
33,0 days 00:00:02.213741
34,0 days 00:00:01.939671
35,0 days 00:00:02.136293
36,0 days 00:00:03.651651
37,0 days 00:00:01.228274
38,0 days 00:00:02.005642
39,0 days 00:00:02.574090
40,0 days 00:00:01.920055
41,0 days 00:00:02.580751
42,0 days 00:00:01.603608
43,0 days 00:00:01.934506
44,0 days 00:00:01.928272
45,0 days 00:00:03.130760
46,0 days 00:00:01.666032
47,0 days 00:00:02.067985
48,0 days 00:00:01.900978
49,0 days 00:00:03.942305
50,0 days 00:00:01.425263
51,0 days 00:00:02.359512
52,0 days 00:00:01.209090
53,0 days 00:00:01.362346
54,0 days 00:00:01.171969
55,0 days 00:00:02.603653
56,0 days 00:00:01.569598
57,0 days 00:00:02.370433
58,0 days 00:00:01.979538
59,0 days 00:00:01.374161
60,0 days 00:00:01.201122
61,0 days 00:00:01.473488
62,0 days 00:00:01.199912
63,0 days 00:00:01.703414
64,0 days 00:00:01.418085
65,0 days 00:00:01.119205
66,0 days 00:00:01.365520
67,0 days 00:00:02.184654
68,0 days 00:00:02.361551
69,0 days 00:00:01.349313
70,0 days 00:00:02.585668
71,0 days 00:00:03.153014
72,0 days 00:00:02.138242
73,0 days 00:00:01.175366
74,0 days 00:00:02.625404
75,0 days 00:00:01.359884
76,0 days 00:00:02.013550
77,0 days 00:00:01.155212
78,0 days 00:00:04.092354
79,0 days 00:00:02.092607
80,0 days 00:00:02.824323
81,0 days 00:00:01.835824
82,0 days 00:00:02.708026
83,0 days 00:00:02.935152
84,0 days 00:00:01.159596
85,0 days 00:00:01.488146
86,0 days 00:00:02.273052
87,0 days 00:00:02.750868
88,0 days 00:00:01.165332
89,0 days 00:00:02.146086
90,0 days 00:00:03.589608
91,0 days 00:00:01.256130
92,0 days 00:00:01.970536
93,0 days 00:00:01.831854
94,0 days 00:00:02.144340
95,0 days 00:00:03.189563
96,0 days 00:00:01.924835
97,0 days 00:00:01.436581
98,0 days 00:00:03.494761
99,0 days 00:00:02.818712
100,0 days 00:00:01.516477
101,0 days 00:00:01.175380
102,0 days 00:00:01.211184
103,0 days 00:00:02.472670
104,0 days 00:00:02.156944
105,0 days 00:00:01.327837
106,0 days 00:00:01.670349
107,0 days 00:00:02.123222
108,0 days 00:00:03.187472
109,0 days 00:00:03.183100
110,0 days 00:00:03.373386
111,0 days 00:00:02.826878
112,0 days 00:00:02.600556
113,0 days 00:00:02.038920
114,0 days 00:00:02.414597
115,0 days 00:00:02.319321
116,0 days 00:00:01.190691
117,0 days 00:00:02.148184
118,0 days 00:00:02.166271
119,0 days 00:00:01.176594
120,0 days 00:00:01.408943
121,0 days 00:00:01.168342
122,0 days 00:00:01.986052
123,0 days 00:00:02.322189
124,0 days 00:00:03.368653
125,0 days 00:00:03.624833
126,0 days 00:00:01.557796
127,0 days 00:00:02.131001
128,0 days 00:00:02.792883
129,0 days 00:00:01.928271
130,0 days 00:00:01.213240
131,0 days 00:00:02.944787
132,0 days 00:00:01.240084
133,0 days 00:00:02.103670
134,0 days 00:00:02.346602
135,0 days 00:00:01.167420
136,0 days 00:00:02.131495
137,0 days 00:00:01.738011
138,0 days 00:00:02.691622
139,0 days 00:00:02.734812
140,0 days 00:00:02.405207
141,0 days 00:00:01.307473
142,0 days 00:00:01.387783
143,0 days 00:00:01.147294
144,0 days 00:00:02.582010
145,0 days 00:00:01.393893
146,0 days 00:00:01.776771
147,0 days 00:00:01.539885
148,0 days 00:00:02.366308
149,0 days 00:00:01.328180
150,0 days 00:00:02.018337
151,0 days 00:00:02.407317
152,0 days 00:00:02.323456
153,0 days 00:00:01.168264
154,0 days 00:00:01.284359
155,0 days 00:00:01.169551
156,0 days 00:00:01.167632
157,0 days 00:00:02.788047
158,0 days 00:00:01.830222
159,0 days 00:00:02.390063
160,0 days 00:00:02.741776
161,0 days 00:00:02.647302
162,0 days 00:00:01.274751
163,0 days 00:00:01.155676
164,0 days 00:00:01.408897
165,0 days 00:00:01.885932
166,0 days 00:00:02.557457
167,0 days 00:00:01.436967
168,0 days 00:00:01.930966
169,0 days 00:00:01.539387
170,0 days 00:00:01.214199
171,0 days 00:00:01.763421
172,0 days 00:00:02.236850
173,0 days 00:00:01.825550
174,0 days 00:00:02.862905
175,0 days 00:00:01.715985
176,0 days 00:00:01.176516
177,0 days 00:00:01.648011
178,0 days 00:00:02.063410
179,0 days 00:00:01.701875
180,0 days 00:00:01.372977
181,0 days 00:00:02.498596
182,0 days 00:00:03.215211
183,0 days 00:00:01.214556
184,0 days 00:00:01.211144
185,0 days 00:00:02.615744
186,0 days 00:00:02.004755
187,0 days 00:00:03.673309
188,0 days 00:00:03.167467
189,0 days 00:00:02.806230
190,0 days 00:00:01.783175
191,0 days 00:00:01.321837
192,0 days 00:00:01.580421
193,0 days 00:00:01.242507
194,0 days 00:00:01.738723
195,0 days 00:00:01.822901
196,0 days 00:00:03.038631
197,0 days 00:00:01.579996
198,0 days 00:00:01.348977
199,0 days 00:00:02.693075
200,0 days 00:00:02.451728
201,0 days 00:00:01.732976
202,0 days 00:00:01.696728
203,0 days 00:00:01.432943
204,0 days 00:00:02.497157
205,0 days 00:00:01.190996
206,0 days 00:00:04.048478
207,0 days 00:00:01.330247
208,0 days 00:00:01.279576
209,0 days 00:00:02.796817
210,0 days 00:00:01.623116
211,0 days 00:00:02.288814
212,0 days 00:00:01.497290
213,0 days 00:00:02.690924
214,0 days 00:00:01.433011
215,0 days 00:00:02.098760
216,0 days 00:00:02.834057
217,0 days 00:00:01.171710
218,0 days 00:00:01.515859
219,0 days 00:00:01.861928
220,0 days 00:00:03.849883
221,0 days 00:00:01.279367
222,0 days 00:00:01.190525
223,0 days 00:00:01.820812
224,0 days 00:00:03.258278
225,0 days 00:00:01.670870
226,0 days 00:00:01.779509
227,0 days 00:00:02.286169
228,0 days 00:00:04.383923
