,time
0,0 days 00:00:01.727336
1,0 days 00:00:01.803514
2,0 days 00:00:01.765217
3,0 days 00:00:01.785172
4,0 days 00:00:01.493354
5,0 days 00:00:01.516109
6,0 days 00:00:01.510800
7,0 days 00:00:01.422775
8,0 days 00:00:01.643845
9,0 days 00:00:01.393676
10,0 days 00:00:01.720404
11,0 days 00:00:01.764661
12,0 days 00:00:02.116199
13,0 days 00:00:01.274535
14,0 days 00:00:01.914381
15,0 days 00:00:01.486387
16,0 days 00:00:01.682774
17,0 days 00:00:01.493775
18,0 days 00:00:01.266036
19,0 days 00:00:01.630464
20,0 days 00:00:01.308622
21,0 days 00:00:01.872668
22,0 days 00:00:01.461927
23,0 days 00:00:01.810484
24,0 days 00:00:01.951350
25,0 days 00:00:01.879148
26,0 days 00:00:01.661854
27,0 days 00:00:02.953924
28,0 days 00:00:01.679195
29,0 days 00:00:01.757845
30,0 days 00:00:01.754760
31,0 days 00:00:01.865758
32,0 days 00:00:01.744710
33,0 days 00:00:01.533921
34,0 days 00:00:01.690251
35,0 days 00:00:01.610764
36,0 days 00:00:01.483249
37,0 days 00:00:01.896947
38,0 days 00:00:02.103832
39,0 days 00:00:01.837537
40,0 days 00:00:01.655790
41,0 days 00:00:01.797470
42,0 days 00:00:01.414064
43,0 days 00:00:01.930200
44,0 days 00:00:02.116611
45,0 days 00:00:02.089532
46,0 days 00:00:02.709601
47,0 days 00:00:02.051782
48,0 days 00:00:01.269686
49,0 days 00:00:02.186745
50,0 days 00:00:01.874239
51,0 days 00:00:02.440307
52,0 days 00:00:01.987067
53,0 days 00:00:01.265588
54,0 days 00:00:02.300610
55,0 days 00:00:01.278840
56,0 days 00:00:01.654568
57,0 days 00:00:02.351530
58,0 days 00:00:01.264754
59,0 days 00:00:02.703486
60,0 days 00:00:01.268455
61,0 days 00:00:01.267489
62,0 days 00:00:02.311947
63,0 days 00:00:01.593816
64,0 days 00:00:02.678875
65,0 days 00:00:02.372388
66,0 days 00:00:02.577556
67,0 days 00:00:02.598079
68,0 days 00:00:04.099251
69,0 days 00:00:02.000321
70,0 days 00:00:01.265127
71,0 days 00:00:01.695269
72,0 days 00:00:03.707468
73,0 days 00:00:02.931344
74,0 days 00:00:01.824969
75,0 days 00:00:01.295183
76,0 days 00:00:02.455870
77,0 days 00:00:06.845455
78,0 days 00:00:07.212073
79,0 days 00:00:14.078237
80,0 days 00:00:10.876279
81,0 days 00:00:07.281074
82,0 days 00:00:02.987828
83,0 days 00:00:03.253825
84,0 days 00:00:06.542263
85,0 days 00:00:05.016297
86,0 days 00:00:02.801764
87,0 days 00:00:04.028258
88,0 days 00:00:04.093719
89,0 days 00:00:04.911994
90,0 days 00:00:01.282312
91,0 days 00:00:02.303186
92,0 days 00:00:01.854043
93,0 days 00:00:04.182663
94,0 days 00:00:01.672750
95,0 days 00:00:04.220081
96,0 days 00:00:03.797481
97,0 days 00:00:02.419542
98,0 days 00:00:01.723412
99,0 days 00:00:03.667211
100,0 days 00:00:03.972878
101,0 days 00:00:04.563734
