,time
0,0 days 00:00:01.502022
1,0 days 00:00:00.958437
2,0 days 00:00:00.910116
3,0 days 00:00:00.899017
4,0 days 00:00:00.940034
5,0 days 00:00:05.992176
6,0 days 00:00:00.834330
7,0 days 00:00:01.009569
8,0 days 00:00:00.972629
9,0 days 00:00:01.096057
10,0 days 00:00:00.817424
11,0 days 00:00:00.946542
12,0 days 00:00:01.844213
13,0 days 00:00:02.213833
14,0 days 00:00:00.850455
15,0 days 00:00:00.832896
16,0 days 00:00:07.097698
17,0 days 00:00:05.923404
18,0 days 00:00:00.896361
19,0 days 00:00:05.663848
20,0 days 00:00:00.839193
21,0 days 00:00:00.989689
22,0 days 00:00:00.926268
23,0 days 00:00:00.864957
24,0 days 00:00:00.927216
25,0 days 00:00:03.659334
26,0 days 00:00:00.926515
27,0 days 00:00:03.283330
28,0 days 00:00:00.818746
29,0 days 00:00:01.055571
30,0 days 00:00:00.928957
31,0 days 00:00:00.865299
32,0 days 00:00:00.817806
33,0 days 00:00:01.009554
34,0 days 00:00:01.019983
35,0 days 00:00:01.764844
36,0 days 00:00:01.112124
37,0 days 00:00:00.817489
38,0 days 00:00:01.039243
39,0 days 00:00:03.689070
40,0 days 00:00:01.562050
41,0 days 00:00:05.573263
42,0 days 00:00:01.444181
43,0 days 00:00:00.979008
44,0 days 00:00:01.253447
45,0 days 00:00:04.903137
46,0 days 00:00:01.966486
47,0 days 00:00:01.149338
48,0 days 00:00:01.106754
49,0 days 00:00:04.202993
50,0 days 00:00:00.987968
51,0 days 00:00:00.994597
52,0 days 00:00:00.818894
53,0 days 00:00:00.910988
54,0 days 00:00:03.218175
55,0 days 00:00:00.994937
56,0 days 00:00:01.563898
57,0 days 00:00:01.050903
58,0 days 00:00:01.050103
59,0 days 00:00:00.973242
60,0 days 00:00:01.227059
61,0 days 00:00:01.997091
62,0 days 00:00:00.849354
63,0 days 00:00:02.428313
64,0 days 00:00:01.429259
65,0 days 00:00:00.881960
66,0 days 00:00:00.879754
67,0 days 00:00:02.661236
68,0 days 00:00:00.957298
69,0 days 00:00:00.916211
70,0 days 00:00:00.972941
71,0 days 00:00:03.421896
72,0 days 00:00:01.374207
73,0 days 00:00:01.225502
74,0 days 00:00:03.751979
75,0 days 00:00:01.082482
76,0 days 00:00:08.068773
77,0 days 00:00:01.025976
78,0 days 00:00:05.452273
79,0 days 00:00:00.818464
80,0 days 00:00:01.314379
81,0 days 00:00:01.467623
82,0 days 00:00:01.227824
83,0 days 00:00:01.161327
84,0 days 00:00:01.081769
85,0 days 00:00:03.216676
86,0 days 00:00:00.933042
87,0 days 00:00:00.974675
88,0 days 00:00:01.299134
89,0 days 00:00:00.926252
90,0 days 00:00:01.067418
91,0 days 00:00:03.056029
92,0 days 00:00:06.310652
93,0 days 00:00:01.004577
94,0 days 00:00:02.537725
95,0 days 00:00:01.055305
96,0 days 00:00:03.894759
97,0 days 00:00:02.522538
98,0 days 00:00:01.066223
99,0 days 00:00:00.993199
100,0 days 00:00:01.221783
101,0 days 00:00:01.066970
102,0 days 00:00:04.202280
103,0 days 00:00:01.531595
104,0 days 00:00:02.828546
105,0 days 00:00:05.866530
106,0 days 00:00:00.850923
107,0 days 00:00:00.879805
108,0 days 00:00:01.274124
109,0 days 00:00:01.117759
110,0 days 00:00:11.923669
111,0 days 00:00:00.850714
112,0 days 00:00:01.113152
113,0 days 00:00:03.600628
114,0 days 00:00:00.820495
115,0 days 00:00:01.005149
116,0 days 00:00:11.268185
117,0 days 00:00:01.011065
118,0 days 00:00:06.844106
119,0 days 00:00:01.936380
120,0 days 00:00:00.896289
121,0 days 00:00:01.521830
122,0 days 00:00:00.978211
123,0 days 00:00:01.485209
124,0 days 00:00:00.819060
125,0 days 00:00:01.420558
126,0 days 00:00:00.901272
127,0 days 00:00:07.815978
128,0 days 00:00:01.130972
129,0 days 00:00:01.002968
130,0 days 00:00:01.056596
131,0 days 00:00:01.365585
132,0 days 00:00:01.223396
133,0 days 00:00:04.880608
134,0 days 00:00:01.174132
135,0 days 00:00:01.196709
136,0 days 00:00:01.015987
137,0 days 00:00:01.053897
138,0 days 00:00:01.580083
139,0 days 00:00:09.813670
140,0 days 00:00:01.349146
141,0 days 00:00:12.563396
142,0 days 00:00:01.516148
143,0 days 00:00:01.076368
144,0 days 00:00:01.071012
145,0 days 00:00:01.473162
146,0 days 00:00:05.631495
147,0 days 00:00:01.485954
148,0 days 00:00:04.489722
149,0 days 00:00:02.019024
150,0 days 00:00:01.067986
151,0 days 00:00:00.819026
152,0 days 00:00:00.825867
153,0 days 00:00:02.890661
154,0 days 00:00:01.176392
155,0 days 00:00:00.820521
156,0 days 00:00:03.472661
157,0 days 00:00:00.965189
158,0 days 00:00:01.038318
159,0 days 00:00:11.758107
160,0 days 00:00:13.943199
161,0 days 00:00:00.981005
162,0 days 00:00:01.596818
163,0 days 00:00:16.867100
164,0 days 00:00:00.835409
165,0 days 00:00:08.530281
166,0 days 00:00:01.147332
167,0 days 00:00:00.822658
168,0 days 00:00:01.175504
169,0 days 00:00:02.010853
170,0 days 00:00:06.936709
171,0 days 00:00:00.820487
172,0 days 00:00:01.424629
173,0 days 00:00:05.319456
174,0 days 00:00:04.906510
175,0 days 00:00:01.112675
176,0 days 00:00:00.823202
177,0 days 00:00:00.992687
178,0 days 00:00:00.822522
179,0 days 00:00:01.387322
180,0 days 00:00:31.195766
181,0 days 00:00:04.689570
182,0 days 00:00:00.932882
183,0 days 00:00:00.976913
184,0 days 00:00:12.464817
185,0 days 00:00:01.304120
186,0 days 00:00:30.010640
187,0 days 00:00:01.244653
188,0 days 00:00:01.256630
189,0 days 00:00:03.090340
190,0 days 00:00:00.999049
191,0 days 00:00:00.822458
192,0 days 00:00:01.349142
193,0 days 00:00:00.961174
194,0 days 00:00:01.028018
195,0 days 00:00:01.134382
196,0 days 00:00:01.272099
197,0 days 00:00:00.820538
198,0 days 00:00:01.583232
199,0 days 00:00:31.173624
200,0 days 00:00:01.447975
201,0 days 00:00:01.945131
202,0 days 00:00:02.533377
203,0 days 00:00:03.539178
204,0 days 00:00:01.416975
205,0 days 00:00:01.210843
206,0 days 00:00:02.722886
207,0 days 00:00:00.869634
208,0 days 00:00:01.046477
209,0 days 00:00:00.900888
210,0 days 00:00:00.822136
211,0 days 00:00:23.101084
212,0 days 00:00:01.156443
213,0 days 00:00:01.135292
214,0 days 00:00:05.865830
215,0 days 00:00:01.351974
216,0 days 00:00:09.119196
217,0 days 00:00:23.566937
218,0 days 00:00:01.028553
219,0 days 00:00:01.381410
220,0 days 00:00:01.130315
221,0 days 00:00:03.829268
222,0 days 00:00:00.822028
223,0 days 00:00:06.171664
224,0 days 00:00:00.821161
225,0 days 00:00:02.476173
