,time
0,0 days 00:00:03.132539
1,0 days 00:00:02.090820
2,0 days 00:00:01.100093
3,0 days 00:00:02.846033
4,0 days 00:00:02.477741
5,0 days 00:00:01.578060
6,0 days 00:00:01.331024
7,0 days 00:00:01.116138
8,0 days 00:00:01.642525
9,0 days 00:00:01.631669
10,0 days 00:00:02.338077
11,0 days 00:00:01.000660
12,0 days 00:00:02.870187
13,0 days 00:00:02.703695
14,0 days 00:00:00.950154
15,0 days 00:00:01.166846
16,0 days 00:00:01.563091
17,0 days 00:00:01.939807
18,0 days 00:00:01.154372
19,0 days 00:00:01.698191
20,0 days 00:00:02.039337
21,0 days 00:00:01.000322
22,0 days 00:00:01.831829
23,0 days 00:00:01.778585
24,0 days 00:00:01.313936
25,0 days 00:00:00.884648
26,0 days 00:00:02.425308
27,0 days 00:00:02.603360
28,0 days 00:00:01.413675
29,0 days 00:00:01.148625
30,0 days 00:00:02.119598
31,0 days 00:00:01.005285
32,0 days 00:00:01.676521
33,0 days 00:00:00.869737
34,0 days 00:00:02.221043
35,0 days 00:00:02.818511
36,0 days 00:00:01.445417
37,0 days 00:00:04.560413
38,0 days 00:00:02.122976
39,0 days 00:00:02.835656
40,0 days 00:00:02.157590
41,0 days 00:00:02.845683
42,0 days 00:00:01.792613
43,0 days 00:00:01.016078
44,0 days 00:00:03.815750
45,0 days 00:00:01.315467
46,0 days 00:00:01.428420
47,0 days 00:00:01.164792
48,0 days 00:00:00.889549
49,0 days 00:00:00.971603
50,0 days 00:00:00.901746
51,0 days 00:00:01.626238
52,0 days 00:00:00.923246
53,0 days 00:00:02.807343
54,0 days 00:00:01.132709
55,0 days 00:00:01.164721
56,0 days 00:00:01.049811
57,0 days 00:00:00.891973
58,0 days 00:00:00.886707
59,0 days 00:00:01.198160
60,0 days 00:00:01.166338
61,0 days 00:00:01.697975
62,0 days 00:00:02.440289
63,0 days 00:00:01.017847
64,0 days 00:00:01.413924
65,0 days 00:00:01.692655
66,0 days 00:00:02.176734
67,0 days 00:00:01.166925
68,0 days 00:00:02.700379
69,0 days 00:00:00.901219
70,0 days 00:00:02.557686
71,0 days 00:00:01.743152
72,0 days 00:00:01.957705
73,0 days 00:00:01.329370
