,time
0,0 days 00:00:02.260983
1,0 days 00:00:01.771405
2,0 days 00:00:01.785104
3,0 days 00:00:01.215550
4,0 days 00:00:01.499069
5,0 days 00:00:01.488728
6,0 days 00:00:01.516455
7,0 days 00:00:00.916424
8,0 days 00:00:01.249473
9,0 days 00:00:01.349605
10,0 days 00:00:02.143536
11,0 days 00:00:01.048226
12,0 days 00:00:00.966438
13,0 days 00:00:01.300281
14,0 days 00:00:02.528863
15,0 days 00:00:00.950116
16,0 days 00:00:01.030585
17,0 days 00:00:02.183956
18,0 days 00:00:03.136357
19,0 days 00:00:01.973380
20,0 days 00:00:01.718802
21,0 days 00:00:01.649596
22,0 days 00:00:01.035760
23,0 days 00:00:01.055476
24,0 days 00:00:01.569558
25,0 days 00:00:01.886147
26,0 days 00:00:01.085278
27,0 days 00:00:01.274400
28,0 days 00:00:02.495338
29,0 days 00:00:01.638655
30,0 days 00:00:03.039753
31,0 days 00:00:01.423186
32,0 days 00:00:00.901524
33,0 days 00:00:01.081804
34,0 days 00:00:02.570421
35,0 days 00:00:02.157370
36,0 days 00:00:00.970612
37,0 days 00:00:01.134989
38,0 days 00:00:04.920864
39,0 days 00:00:04.565304
40,0 days 00:00:01.840381
41,0 days 00:00:01.254249
42,0 days 00:00:01.756167
43,0 days 00:00:00.915423
44,0 days 00:00:01.273077
45,0 days 00:00:01.018036
46,0 days 00:00:01.567364
47,0 days 00:00:01.048668
48,0 days 00:00:01.418207
49,0 days 00:00:00.920059
50,0 days 00:00:01.507074
51,0 days 00:00:00.916930
52,0 days 00:00:03.025765
53,0 days 00:00:00.938911
54,0 days 00:00:00.942172
55,0 days 00:00:03.013001
56,0 days 00:00:02.405854
57,0 days 00:00:03.342784
58,0 days 00:00:02.062062
59,0 days 00:00:01.621126
60,0 days 00:00:02.057101
61,0 days 00:00:01.620005
62,0 days 00:00:00.889341
63,0 days 00:00:00.999753
64,0 days 00:00:04.282043
65,0 days 00:00:02.960086
66,0 days 00:00:02.160011
67,0 days 00:00:02.696781
68,0 days 00:00:01.267645
69,0 days 00:00:01.785403
70,0 days 00:00:01.131927
71,0 days 00:00:01.588932
72,0 days 00:00:01.217147
73,0 days 00:00:01.938294
74,0 days 00:00:02.352098
75,0 days 00:00:01.121078
76,0 days 00:00:01.856816
77,0 days 00:00:01.688376
78,0 days 00:00:06.479682
79,0 days 00:00:01.091066
80,0 days 00:00:02.008006
81,0 days 00:00:01.033553
82,0 days 00:00:01.169038
83,0 days 00:00:01.265782
84,0 days 00:00:01.124178
85,0 days 00:00:01.739383
86,0 days 00:00:02.471857
87,0 days 00:00:02.287997
88,0 days 00:00:02.009622
89,0 days 00:00:02.882489
90,0 days 00:00:02.340695
91,0 days 00:00:01.386274
92,0 days 00:00:03.532522
93,0 days 00:00:01.387705
94,0 days 00:00:01.436487
95,0 days 00:00:02.384389
96,0 days 00:00:01.231122
97,0 days 00:00:00.989254
98,0 days 00:00:01.016447
99,0 days 00:00:05.342401
100,0 days 00:00:01.684261
101,0 days 00:00:05.759581
102,0 days 00:00:02.965869
103,0 days 00:00:01.556679
104,0 days 00:00:02.005292
105,0 days 00:00:03.309244
106,0 days 00:00:01.324948
107,0 days 00:00:01.740826
108,0 days 00:00:02.130396
109,0 days 00:00:02.227510
110,0 days 00:00:04.251457
111,0 days 00:00:02.139629
112,0 days 00:00:02.206156
113,0 days 00:00:00.884002
