,time
0,0 days 00:00:01.283443
1,0 days 00:00:01.240356
2,0 days 00:00:01.392392
3,0 days 00:00:01.662722
4,0 days 00:00:02.309715
5,0 days 00:00:00.900059
6,0 days 00:00:00.885727
7,0 days 00:00:00.870670
8,0 days 00:00:02.464869
9,0 days 00:00:00.857503
10,0 days 00:00:06.741464
11,0 days 00:00:01.258216
12,0 days 00:00:01.678208
13,0 days 00:00:03.164012
14,0 days 00:00:00.784161
15,0 days 00:00:00.796848
16,0 days 00:00:05.270934
17,0 days 00:00:01.755627
18,0 days 00:00:01.745919
19,0 days 00:00:01.079293
20,0 days 00:00:01.198818
21,0 days 00:00:01.292265
22,0 days 00:00:01.437233
23,0 days 00:00:01.701088
24,0 days 00:00:04.013232
25,0 days 00:00:01.765087
26,0 days 00:00:06.295794
27,0 days 00:00:01.080968
28,0 days 00:00:01.242706
29,0 days 00:00:03.304785
30,0 days 00:00:00.920730
31,0 days 00:00:04.301407
32,0 days 00:00:05.011471
33,0 days 00:00:01.113966
34,0 days 00:00:00.862198
35,0 days 00:00:04.560304
36,0 days 00:00:00.828085
37,0 days 00:00:02.103216
38,0 days 00:00:00.902704
39,0 days 00:00:01.589025
40,0 days 00:00:01.065206
41,0 days 00:00:02.401111
42,0 days 00:00:05.946916
43,0 days 00:00:02.925271
44,0 days 00:00:01.614235
45,0 days 00:00:01.465872
46,0 days 00:00:00.813244
47,0 days 00:00:01.219331
48,0 days 00:00:02.814682
49,0 days 00:00:01.019597
50,0 days 00:00:02.490928
51,0 days 00:00:06.359752
52,0 days 00:00:01.601311
53,0 days 00:00:02.063437
54,0 days 00:00:02.064024
55,0 days 00:00:00.799386
56,0 days 00:00:01.426665
57,0 days 00:00:01.140152
58,0 days 00:00:01.334509
59,0 days 00:00:01.222563
60,0 days 00:00:01.915169
61,0 days 00:00:01.095039
62,0 days 00:00:01.747822
63,0 days 00:00:02.765819
64,0 days 00:00:01.377616
65,0 days 00:00:04.108022
66,0 days 00:00:02.506733
67,0 days 00:00:01.367640
68,0 days 00:00:02.806702
69,0 days 00:00:00.785244
70,0 days 00:00:00.811792
71,0 days 00:00:00.906617
72,0 days 00:00:00.999745
73,0 days 00:00:01.912023
74,0 days 00:00:01.292847
75,0 days 00:00:05.797701
76,0 days 00:00:03.133845
77,0 days 00:00:06.944031
78,0 days 00:00:00.993710
79,0 days 00:00:01.644577
80,0 days 00:00:01.750048
81,0 days 00:00:01.991036
82,0 days 00:00:00.993532
83,0 days 00:00:09.236465
84,0 days 00:00:01.691391
85,0 days 00:00:02.586236
86,0 days 00:00:03.829693
87,0 days 00:00:00.992085
88,0 days 00:00:03.561952
89,0 days 00:00:00.863047
90,0 days 00:00:01.794765
91,0 days 00:00:00.991582
92,0 days 00:00:01.212892
93,0 days 00:00:00.842139
94,0 days 00:00:01.043081
95,0 days 00:00:00.903062
96,0 days 00:00:01.733311
97,0 days 00:00:02.228646
98,0 days 00:00:00.790698
99,0 days 00:00:01.533328
100,0 days 00:00:01.855780
101,0 days 00:00:02.342058
102,0 days 00:00:00.828790
103,0 days 00:00:00.817937
104,0 days 00:00:04.601247
105,0 days 00:00:02.880628
106,0 days 00:00:03.503651
107,0 days 00:00:01.545331
108,0 days 00:00:01.720216
109,0 days 00:00:01.943476
110,0 days 00:00:00.798543
111,0 days 00:00:00.981555
112,0 days 00:00:00.893022
113,0 days 00:00:02.623143
114,0 days 00:00:00.786417
115,0 days 00:00:01.052783
116,0 days 00:00:01.103235
117,0 days 00:00:01.214890
118,0 days 00:00:00.785587
119,0 days 00:00:00.827907
120,0 days 00:00:02.392567
121,0 days 00:00:04.272344
122,0 days 00:00:03.190231
123,0 days 00:00:00.937621
124,0 days 00:00:02.372828
125,0 days 00:00:01.057322
126,0 days 00:00:03.256469
127,0 days 00:00:01.303133
128,0 days 00:00:02.418050
129,0 days 00:00:01.011544
130,0 days 00:00:00.829813
131,0 days 00:00:03.221299
132,0 days 00:00:01.440991
133,0 days 00:00:00.922063
134,0 days 00:00:03.920428
135,0 days 00:00:00.889867
136,0 days 00:00:00.858464
137,0 days 00:00:00.843846
138,0 days 00:00:01.324274
139,0 days 00:00:01.601458
140,0 days 00:00:00.873470
141,0 days 00:00:01.155129
142,0 days 00:00:00.803040
143,0 days 00:00:00.963557
144,0 days 00:00:00.991939
145,0 days 00:00:03.261958
146,0 days 00:00:01.201909
147,0 days 00:00:01.292830
148,0 days 00:00:01.008179
149,0 days 00:00:02.969345
150,0 days 00:00:01.065652
151,0 days 00:00:01.129804
152,0 days 00:00:01.306831
153,0 days 00:00:05.400287
154,0 days 00:00:03.544395
155,0 days 00:00:00.967373
156,0 days 00:00:02.211342
157,0 days 00:00:01.067768
158,0 days 00:00:00.976281
159,0 days 00:00:02.553358
160,0 days 00:00:00.791076
161,0 days 00:00:01.023720
162,0 days 00:00:00.876176
163,0 days 00:00:01.540259
164,0 days 00:00:01.028459
165,0 days 00:00:05.838807
166,0 days 00:00:01.201483
167,0 days 00:00:03.652282
168,0 days 00:00:00.890828
169,0 days 00:00:00.820053
170,0 days 00:00:02.366653
171,0 days 00:00:00.977552
172,0 days 00:00:02.773163
