,time
0,0 days 00:00:04.362082
1,0 days 00:00:02.521556
2,0 days 00:00:02.212383
3,0 days 00:00:01.663739
4,0 days 00:00:00.957291
5,0 days 00:00:01.177502
6,0 days 00:00:03.673725
7,0 days 00:00:01.130906
8,0 days 00:00:01.022859
9,0 days 00:00:01.244219
10,0 days 00:00:01.323059
11,0 days 00:00:01.178165
12,0 days 00:00:01.266665
13,0 days 00:00:01.307798
14,0 days 00:00:01.707821
15,0 days 00:00:00.956207
16,0 days 00:00:01.327785
17,0 days 00:00:01.291921
18,0 days 00:00:00.843208
19,0 days 00:00:02.318805
20,0 days 00:00:01.019294
21,0 days 00:00:02.416474
22,0 days 00:00:00.858554
23,0 days 00:00:01.438398
24,0 days 00:00:01.665277
25,0 days 00:00:00.991659
26,0 days 00:00:01.470767
27,0 days 00:00:02.108274
28,0 days 00:00:01.164162
29,0 days 00:00:02.570729
30,0 days 00:00:01.408328
31,0 days 00:00:01.776179
32,0 days 00:00:01.678658
33,0 days 00:00:01.165069
34,0 days 00:00:01.168556
35,0 days 00:00:01.019639
36,0 days 00:00:01.967899
37,0 days 00:00:01.595204
38,0 days 00:00:02.373738
39,0 days 00:00:01.436676
40,0 days 00:00:02.250051
41,0 days 00:00:03.838729
42,0 days 00:00:02.061004
43,0 days 00:00:01.488697
44,0 days 00:00:01.486185
45,0 days 00:00:00.891638
46,0 days 00:00:01.659681
47,0 days 00:00:01.682559
48,0 days 00:00:01.692190
49,0 days 00:00:02.398320
50,0 days 00:00:01.967401
51,0 days 00:00:01.115994
52,0 days 00:00:01.008584
53,0 days 00:00:02.157990
54,0 days 00:00:02.396619
55,0 days 00:00:01.725566
