,time
0,0 days 00:18:14.724178
1,0 days 00:16:03.840103
2,0 days 00:27:58.999358
3,0 days 00:16:52.691007
4,0 days 00:36:19.511876
5,0 days 00:08:26.947530
6,0 days 00:13:02.505212
7,0 days 00:23:49.801954
8,0 days 00:51:34.180685
9,0 days 00:33:52.336418
