,time
0,0 days 00:00:41.737604
1,0 days 00:00:15.895720
2,0 days 00:00:34.571761
3,0 days 00:00:18.963469
4,0 days 00:00:30.527973
5,0 days 00:00:15.097557
6,0 days 00:00:15.868191
7,0 days 00:00:15.128854
8,0 days 00:00:15.616592
9,0 days 00:00:15.279679
