,time
0,0 days 00:00:07.774295
1,0 days 00:00:01.149122
2,0 days 00:00:07.369813
3,0 days 00:00:04.363455
4,0 days 00:00:01.146195
5,0 days 00:00:02.308491
6,0 days 00:00:01.690270
7,0 days 00:00:01.799388
8,0 days 00:00:01.341243
9,0 days 00:00:01.175327
10,0 days 00:00:01.170887
11,0 days 00:00:03.472115
12,0 days 00:00:01.602968
13,0 days 00:00:01.152789
14,0 days 00:00:01.889236
15,0 days 00:00:01.341269
16,0 days 00:00:01.367962
17,0 days 00:00:01.256443
18,0 days 00:00:02.673257
19,0 days 00:00:05.883367
20,0 days 00:00:04.352051
21,0 days 00:00:02.304851
22,0 days 00:00:02.187823
23,0 days 00:00:01.585154
24,0 days 00:00:02.666987
25,0 days 00:00:03.603980
26,0 days 00:00:03.306318
27,0 days 00:00:02.170113
28,0 days 00:00:13.010768
29,0 days 00:00:01.145877
30,0 days 00:00:23.315249
31,0 days 00:00:03.576357
32,0 days 00:00:05.732180
33,0 days 00:00:29.493141
34,0 days 00:00:01.155953
35,0 days 00:00:43.818766
36,0 days 00:00:01.333402
37,0 days 00:00:01.791401
38,0 days 00:00:03.848079
39,0 days 00:00:02.138968
40,0 days 00:00:07.027749
41,0 days 00:00:09.179441
42,0 days 00:00:22.118832
43,0 days 00:00:15.310818
44,0 days 00:00:09.702795
45,0 days 00:00:01.157891
46,0 days 00:00:01.269421
47,0 days 00:00:05.289632
48,0 days 00:00:12.816413
49,0 days 00:00:23.146681
50,0 days 00:00:09.453767
51,0 days 00:00:26.742336
52,0 days 00:00:02.290710
53,0 days 00:00:04.184572
54,0 days 00:00:01.160221
55,0 days 00:00:01.153832
56,0 days 00:00:04.480424
57,0 days 00:00:14.605760
58,0 days 00:00:03.568009
59,0 days 00:00:18.236525
60,0 days 00:00:02.211279
61,0 days 00:00:02.444319
62,0 days 00:00:01.165142
63,0 days 00:00:01.790205
64,0 days 00:00:13.725078
65,0 days 00:00:35.267355
66,0 days 00:00:05.304604
67,0 days 00:00:05.405651
68,0 days 00:00:01.548999
69,0 days 00:00:01.157875
70,0 days 00:00:22.516652
71,0 days 00:00:06.301445
72,0 days 00:00:02.149786
73,0 days 00:00:02.576746
74,0 days 00:00:09.898643
75,0 days 00:00:32.909310
76,0 days 00:00:01.159973
77,0 days 00:00:13.810360
78,0 days 00:00:02.996565
79,0 days 00:00:02.524379
80,0 days 00:00:04.184099
81,0 days 00:00:05.379954
82,0 days 00:00:03.653358
83,0 days 00:00:16.038607
84,0 days 00:00:09.050203
85,0 days 00:00:01.156551
86,0 days 00:00:01.155022
87,0 days 00:00:31.957202
88,0 days 00:00:03.641213
89,0 days 00:00:01.157068
90,0 days 00:00:01.532343
91,0 days 00:00:04.393791
92,0 days 00:00:07.266894
93,0 days 00:00:01.155911
94,0 days 00:00:02.469492
95,0 days 00:00:01.154792
96,0 days 00:00:01.350065
97,0 days 00:00:01.184273
98,0 days 00:00:01.162137
99,0 days 00:00:04.966155
100,0 days 00:00:01.155459
101,0 days 00:00:02.499025
102,0 days 00:00:01.443155
103,0 days 00:00:01.158075
104,0 days 00:00:17.529855
105,0 days 00:00:11.301320
106,0 days 00:00:03.069093
107,0 days 00:00:01.156132
108,0 days 00:00:04.284355
109,0 days 00:00:06.520071
110,0 days 00:00:01.162767
111,0 days 00:00:16.309923
112,0 days 00:00:01.202439
113,0 days 00:00:01.156052
114,0 days 00:00:01.162449
115,0 days 00:00:03.742696
116,0 days 00:00:01.157855
117,0 days 00:00:03.606913
118,0 days 00:00:01.152904
119,0 days 00:00:02.654301
120,0 days 00:00:03.370722
121,0 days 00:00:01.154469
122,0 days 00:00:04.303752
123,0 days 00:00:07.933089
124,0 days 00:00:03.024342
125,0 days 00:00:02.383845
126,0 days 00:00:01.163013
127,0 days 00:00:14.343678
128,0 days 00:00:01.887704
129,0 days 00:00:17.554418
130,0 days 00:00:01.155258
131,0 days 00:00:01.156193
132,0 days 00:00:04.977111
133,0 days 00:00:01.157367
134,0 days 00:00:06.442302
135,0 days 00:00:01.158228
136,0 days 00:00:01.161640
137,0 days 00:00:03.613241
138,0 days 00:00:03.018683
139,0 days 00:00:17.101543
140,0 days 00:00:06.140306
141,0 days 00:00:03.703677
142,0 days 00:00:01.157676
143,0 days 00:00:02.062081
144,0 days 00:00:01.154853
145,0 days 00:00:01.909273
146,0 days 00:00:01.427969
147,0 days 00:00:01.156227
148,0 days 00:00:05.933965
149,0 days 00:00:03.932573
150,0 days 00:00:06.156654
151,0 days 00:00:02.556605
152,0 days 00:00:07.085919
153,0 days 00:00:01.155691
