,time
0,0 days 00:00:01.041616
1,0 days 00:00:01.388730
2,0 days 00:00:00.991738
3,0 days 00:00:01.134384
4,0 days 00:00:01.280480
5,0 days 00:00:00.845032
6,0 days 00:00:01.020342
7,0 days 00:00:01.166778
8,0 days 00:00:00.849685
9,0 days 00:00:01.486429
10,0 days 00:00:02.061792
11,0 days 00:00:01.182531
12,0 days 00:00:01.117928
13,0 days 00:00:01.202063
14,0 days 00:00:00.974177
15,0 days 00:00:01.262617
16,0 days 00:00:01.149908
17,0 days 00:00:01.154312
18,0 days 00:00:01.374444
19,0 days 00:00:01.021598
20,0 days 00:00:01.437683
21,0 days 00:00:01.117566
22,0 days 00:00:01.186573
23,0 days 00:00:01.326058
24,0 days 00:00:01.182083
25,0 days 00:00:00.924729
26,0 days 00:00:01.056912
27,0 days 00:00:01.182686
28,0 days 00:00:01.341560
29,0 days 00:00:01.533561
30,0 days 00:00:01.652098
31,0 days 00:00:00.845047
32,0 days 00:00:01.182012
33,0 days 00:00:01.068870
34,0 days 00:00:01.147905
35,0 days 00:00:01.761330
36,0 days 00:00:01.231231
37,0 days 00:00:01.435847
38,0 days 00:00:01.323624
39,0 days 00:00:00.898928
40,0 days 00:00:01.279479
41,0 days 00:00:01.357951
42,0 days 00:00:01.246074
43,0 days 00:00:01.261441
44,0 days 00:00:01.105045
45,0 days 00:00:01.410324
46,0 days 00:00:01.501493
47,0 days 00:00:01.646119
48,0 days 00:00:00.857489
49,0 days 00:00:01.712247
50,0 days 00:00:01.134529
51,0 days 00:00:01.983902
52,0 days 00:00:00.855456
53,0 days 00:00:00.846282
54,0 days 00:00:00.846335
55,0 days 00:00:02.013855
