,time
0,0 days 00:00:01.277065
1,0 days 00:00:00.846452
2,0 days 00:00:06.529951
3,0 days 00:00:01.004877
4,0 days 00:00:00.834956
5,0 days 00:00:00.894443
6,0 days 00:00:01.004245
7,0 days 00:00:09.958467
8,0 days 00:00:00.834232
9,0 days 00:00:00.946794
10,0 days 00:00:01.130770
11,0 days 00:00:01.004471
12,0 days 00:00:01.244076
13,0 days 00:00:00.961961
14,0 days 00:00:00.941168
15,0 days 00:00:01.146921
16,0 days 00:00:02.116316
17,0 days 00:00:08.643785
18,0 days 00:00:00.944291
19,0 days 00:00:00.928497
20,0 days 00:00:01.004101
21,0 days 00:00:00.863990
22,0 days 00:00:00.883994
23,0 days 00:00:01.149318
24,0 days 00:00:00.832781
25,0 days 00:00:00.988896
26,0 days 00:00:01.119914
27,0 days 00:00:01.624570
28,0 days 00:00:00.990938
29,0 days 00:00:01.053120
30,0 days 00:00:01.449480
31,0 days 00:00:17.265196
32,0 days 00:00:00.832167
33,0 days 00:00:00.989727
34,0 days 00:00:02.365577
35,0 days 00:00:01.089759
36,0 days 00:00:00.958758
37,0 days 00:00:00.992482
38,0 days 00:00:18.325000
39,0 days 00:00:01.187442
40,0 days 00:00:00.832202
41,0 days 00:00:01.007019
42,0 days 00:00:01.195440
43,0 days 00:00:12.708145
44,0 days 00:00:01.013129
45,0 days 00:00:01.005785
46,0 days 00:00:00.989010
47,0 days 00:00:00.879178
48,0 days 00:00:00.889213
49,0 days 00:00:00.960134
50,0 days 00:00:01.214149
51,0 days 00:00:00.880278
52,0 days 00:00:00.896474
53,0 days 00:00:00.980340
54,0 days 00:00:01.117416
55,0 days 00:00:15.299435
