,time
0,0 days 00:00:01.109820
1,0 days 00:00:01.494209
2,0 days 00:00:00.785453
3,0 days 00:00:00.827921
4,0 days 00:00:01.063901
5,0 days 00:00:00.782569
6,0 days 00:00:00.832590
7,0 days 00:00:00.992361
8,0 days 00:00:01.109266
9,0 days 00:00:00.782508
10,0 days 00:00:00.797747
11,0 days 00:00:00.787720
12,0 days 00:00:00.783054
13,0 days 00:00:00.871578
14,0 days 00:00:00.887480
15,0 days 00:00:00.847136
16,0 days 00:00:01.138651
17,0 days 00:00:00.916290
18,0 days 00:00:01.049691
19,0 days 00:00:01.247154
20,0 days 00:00:00.784180
21,0 days 00:00:00.916483
22,0 days 00:00:01.108679
23,0 days 00:00:01.123760
24,0 days 00:00:00.965825
25,0 days 00:00:01.124179
26,0 days 00:00:00.872332
27,0 days 00:00:01.183149
28,0 days 00:00:00.906164
29,0 days 00:00:01.051427
30,0 days 00:00:01.123782
31,0 days 00:00:01.153605
32,0 days 00:00:00.877356
33,0 days 00:00:01.081337
34,0 days 00:00:01.301515
35,0 days 00:00:00.932176
36,0 days 00:00:01.422690
37,0 days 00:00:00.788631
38,0 days 00:00:01.363423
39,0 days 00:00:01.093813
40,0 days 00:00:00.902244
41,0 days 00:00:00.921188
42,0 days 00:00:01.328211
43,0 days 00:00:00.814167
44,0 days 00:00:01.065361
45,0 days 00:00:00.857211
46,0 days 00:00:01.590730
47,0 days 00:00:00.845643
48,0 days 00:00:00.977283
49,0 days 00:00:01.050249
50,0 days 00:00:01.088500
51,0 days 00:00:01.053334
52,0 days 00:00:01.005950
53,0 days 00:00:00.977491
54,0 days 00:00:01.055648
55,0 days 00:00:01.200300
56,0 days 00:00:00.887966
57,0 days 00:00:00.947570
58,0 days 00:00:00.857688
59,0 days 00:00:00.820214
60,0 days 00:00:00.784718
61,0 days 00:00:00.828189
62,0 days 00:00:01.066480
63,0 days 00:00:00.953471
64,0 days 00:00:01.068010
65,0 days 00:00:00.935294
66,0 days 00:00:01.096140
67,0 days 00:00:01.096745
68,0 days 00:00:01.130665
69,0 days 00:00:00.983361
70,0 days 00:00:00.799512
71,0 days 00:00:01.124783
72,0 days 00:00:01.188880
73,0 days 00:00:01.199859
74,0 days 00:00:01.526102
75,0 days 00:00:01.258568
76,0 days 00:00:01.206832
77,0 days 00:00:00.918131
78,0 days 00:00:00.784960
79,0 days 00:00:01.244200
80,0 days 00:00:01.169428
81,0 days 00:00:01.234255
82,0 days 00:00:01.214294
83,0 days 00:00:00.843860
84,0 days 00:00:00.799136
85,0 days 00:00:01.219954
86,0 days 00:00:00.785061
87,0 days 00:00:00.976697
88,0 days 00:00:01.228918
89,0 days 00:00:01.212991
90,0 days 00:00:01.177333
91,0 days 00:00:00.785327
92,0 days 00:00:00.792311
93,0 days 00:00:00.918120
94,0 days 00:00:01.174248
95,0 days 00:00:00.785202
96,0 days 00:00:01.037887
97,0 days 00:00:01.226681
98,0 days 00:00:01.147189
99,0 days 00:00:01.395819
100,0 days 00:00:00.893315
101,0 days 00:00:00.819266
102,0 days 00:00:00.788828
103,0 days 00:00:00.796916
104,0 days 00:00:00.789838
105,0 days 00:00:01.314217
106,0 days 00:00:00.790276
107,0 days 00:00:01.094214
108,0 days 00:00:00.850553
109,0 days 00:00:00.878431
110,0 days 00:00:00.789369
111,0 days 00:00:00.796647
112,0 days 00:00:00.865455
113,0 days 00:00:00.789573
114,0 days 00:00:00.863475
115,0 days 00:00:00.914710
116,0 days 00:00:00.789575
117,0 days 00:00:01.327913
118,0 days 00:00:01.624411
119,0 days 00:00:01.452217
120,0 days 00:00:02.001550
121,0 days 00:00:00.791093
122,0 days 00:00:01.445772
123,0 days 00:00:00.990482
124,0 days 00:00:01.508265
125,0 days 00:00:01.269537
126,0 days 00:00:00.789760
127,0 days 00:00:01.623420
128,0 days 00:00:00.795055
129,0 days 00:00:01.463416
130,0 days 00:00:00.954373
131,0 days 00:00:01.370922
132,0 days 00:00:01.003690
133,0 days 00:00:01.014919
134,0 days 00:00:01.326411
135,0 days 00:00:01.312277
136,0 days 00:00:01.161491
137,0 days 00:00:00.974477
138,0 days 00:00:00.925504
139,0 days 00:00:01.044257
140,0 days 00:00:01.237963
