,time
0,0 days 00:00:01.604331
1,0 days 00:00:01.358974
2,0 days 00:00:01.265489
3,0 days 00:00:01.333193
4,0 days 00:00:01.364749
5,0 days 00:00:01.302763
6,0 days 00:00:01.839662
7,0 days 00:00:01.313878
8,0 days 00:00:01.471166
9,0 days 00:00:01.146876
10,0 days 00:00:02.203536
11,0 days 00:00:01.264585
12,0 days 00:00:01.327478
13,0 days 00:00:01.580808
14,0 days 00:00:02.583356
15,0 days 00:00:02.193168
16,0 days 00:00:01.127066
17,0 days 00:00:01.511615
18,0 days 00:00:01.133544
19,0 days 00:00:01.356680
20,0 days 00:00:01.305036
21,0 days 00:00:01.255574
22,0 days 00:00:01.144754
23,0 days 00:00:01.372062
24,0 days 00:00:04.430380
25,0 days 00:00:03.598489
26,0 days 00:00:01.457850
27,0 days 00:00:01.141038
28,0 days 00:00:01.318986
29,0 days 00:00:02.425029
30,0 days 00:00:01.137126
31,0 days 00:00:01.104269
32,0 days 00:00:01.287885
33,0 days 00:00:02.325521
34,0 days 00:00:01.490047
35,0 days 00:00:01.120353
36,0 days 00:00:01.342119
37,0 days 00:00:03.533494
38,0 days 00:00:01.127183
39,0 days 00:00:01.244029
40,0 days 00:00:01.131061
41,0 days 00:00:01.130093
42,0 days 00:00:01.457607
43,0 days 00:00:01.425960
44,0 days 00:00:01.119946
45,0 days 00:00:01.396510
46,0 days 00:00:07.645970
47,0 days 00:00:01.127574
48,0 days 00:00:01.309316
49,0 days 00:00:01.128411
50,0 days 00:00:01.536129
51,0 days 00:00:01.269608
52,0 days 00:00:01.127828
53,0 days 00:00:01.594393
54,0 days 00:00:02.453588
55,0 days 00:00:01.123490
56,0 days 00:00:01.249865
57,0 days 00:00:01.171321
58,0 days 00:00:01.125446
59,0 days 00:00:01.124108
60,0 days 00:00:01.364173
61,0 days 00:00:01.119470
62,0 days 00:00:01.131229
63,0 days 00:00:01.134307
64,0 days 00:00:01.288992
65,0 days 00:00:03.590900
66,0 days 00:00:05.266830
67,0 days 00:00:01.130176
68,0 days 00:00:01.335286
69,0 days 00:00:01.223610
70,0 days 00:00:01.309457
71,0 days 00:00:01.160380
72,0 days 00:00:01.309751
73,0 days 00:00:04.114503
74,0 days 00:00:01.126215
75,0 days 00:00:05.000410
76,0 days 00:00:01.344180
77,0 days 00:00:05.704736
78,0 days 00:00:01.316509
79,0 days 00:00:01.328531
80,0 days 00:00:03.289978
81,0 days 00:00:01.133612
82,0 days 00:00:01.127293
83,0 days 00:00:01.264772
84,0 days 00:00:01.181814
85,0 days 00:00:01.631086
86,0 days 00:00:01.709347
87,0 days 00:00:03.707789
88,0 days 00:00:01.456107
89,0 days 00:00:01.269923
90,0 days 00:00:01.123700
91,0 days 00:00:01.807949
92,0 days 00:00:06.600939
93,0 days 00:00:01.133566
94,0 days 00:00:01.236878
95,0 days 00:00:01.540967
96,0 days 00:00:03.166032
97,0 days 00:00:03.586356
98,0 days 00:00:01.171251
99,0 days 00:00:01.136930
100,0 days 00:00:02.587146
101,0 days 00:00:02.070791
102,0 days 00:00:01.867958
103,0 days 00:00:01.130406
104,0 days 00:00:01.192842
105,0 days 00:00:01.524557
106,0 days 00:00:03.083732
107,0 days 00:00:01.467223
108,0 days 00:00:05.869256
109,0 days 00:00:01.337918
110,0 days 00:00:02.270430
111,0 days 00:00:04.632939
112,0 days 00:00:01.286404
113,0 days 00:00:01.123899
