,time
0,0 days 00:00:01.777488
1,0 days 00:00:01.249857
2,0 days 00:00:01.393297
3,0 days 00:00:01.295824
4,0 days 00:00:01.184672
5,0 days 00:00:01.294141
6,0 days 00:00:03.481962
7,0 days 00:00:01.072246
8,0 days 00:00:01.109648
9,0 days 00:00:01.336310
10,0 days 00:00:01.376609
11,0 days 00:00:01.131625
12,0 days 00:00:01.100010
13,0 days 00:00:01.501570
14,0 days 00:00:01.088561
15,0 days 00:00:01.248849
16,0 days 00:00:05.213044
17,0 days 00:00:01.071586
18,0 days 00:00:01.103265
19,0 days 00:00:01.062541
20,0 days 00:00:01.076492
21,0 days 00:00:04.859491
22,0 days 00:00:02.321933
23,0 days 00:00:01.064180
24,0 days 00:00:01.068348
25,0 days 00:00:01.203463
26,0 days 00:00:02.660684
27,0 days 00:00:01.067564
28,0 days 00:00:04.635479
29,0 days 00:00:01.125613
30,0 days 00:00:01.069124
31,0 days 00:00:07.474650
32,0 days 00:00:01.075596
33,0 days 00:00:02.235995
34,0 days 00:00:01.168852
35,0 days 00:00:02.819592
36,0 days 00:00:01.145709
37,0 days 00:00:01.417870
38,0 days 00:00:03.462787
39,0 days 00:00:01.148643
40,0 days 00:00:01.052105
41,0 days 00:00:01.084502
42,0 days 00:00:01.294021
43,0 days 00:00:03.725318
44,0 days 00:00:01.342500
45,0 days 00:00:01.284694
46,0 days 00:00:04.306652
47,0 days 00:00:01.065674
48,0 days 00:00:01.167747
49,0 days 00:00:01.294665
50,0 days 00:00:01.063763
51,0 days 00:00:01.931744
52,0 days 00:00:01.547553
53,0 days 00:00:01.301362
54,0 days 00:00:01.145554
55,0 days 00:00:01.196269
56,0 days 00:00:04.957953
57,0 days 00:00:01.644007
58,0 days 00:00:01.070138
59,0 days 00:00:01.168865
60,0 days 00:00:01.146800
61,0 days 00:00:02.618103
62,0 days 00:00:10.227599
63,0 days 00:00:01.253703
64,0 days 00:00:01.164132
65,0 days 00:00:01.285943
66,0 days 00:00:01.103060
67,0 days 00:00:15.142197
68,0 days 00:00:01.180395
69,0 days 00:00:01.059094
