,time
0,0 days 00:00:01.817735
1,0 days 00:00:02.063703
2,0 days 00:00:00.850714
3,0 days 00:00:00.975336
4,0 days 00:00:00.990241
5,0 days 00:00:03.182852
6,0 days 00:00:01.006388
7,0 days 00:00:04.656545
8,0 days 00:00:01.224749
9,0 days 00:00:00.840015
10,0 days 00:00:00.991128
11,0 days 00:00:01.083619
12,0 days 00:00:00.897344
13,0 days 00:00:00.898497
14,0 days 00:00:03.560699
15,0 days 00:00:01.195632
16,0 days 00:00:04.793599
17,0 days 00:00:03.816293
18,0 days 00:00:00.933926
19,0 days 00:00:01.021594
20,0 days 00:00:00.835018
21,0 days 00:00:00.819643
22,0 days 00:00:03.564049
23,0 days 00:00:00.898736
24,0 days 00:00:00.851460
25,0 days 00:00:00.959507
26,0 days 00:00:01.007727
27,0 days 00:00:01.184007
28,0 days 00:00:00.945746
29,0 days 00:00:10.901476
30,0 days 00:00:00.960136
31,0 days 00:00:12.353260
32,0 days 00:00:00.822207
33,0 days 00:00:00.867629
34,0 days 00:00:01.037821
35,0 days 00:00:01.053111
36,0 days 00:00:00.826145
37,0 days 00:00:01.022838
38,0 days 00:00:00.928967
39,0 days 00:00:00.836875
40,0 days 00:00:00.825809
41,0 days 00:00:01.195522
42,0 days 00:00:00.897551
43,0 days 00:00:00.975399
44,0 days 00:00:00.918972
45,0 days 00:00:01.085371
46,0 days 00:00:01.181026
47,0 days 00:00:07.930876
48,0 days 00:00:01.162356
49,0 days 00:00:00.965093
50,0 days 00:00:00.913179
51,0 days 00:00:03.371075
52,0 days 00:00:07.012301
53,0 days 00:00:00.918957
54,0 days 00:00:08.590157
55,0 days 00:00:01.022963
56,0 days 00:00:01.179856
57,0 days 00:00:08.388883
58,0 days 00:00:14.297624
59,0 days 00:00:00.882667
60,0 days 00:00:01.038380
61,0 days 00:00:00.912547
62,0 days 00:00:00.872274
63,0 days 00:00:00.820790
64,0 days 00:00:00.836194
65,0 days 00:00:00.944532
66,0 days 00:00:00.965056
67,0 days 00:00:00.852891
68,0 days 00:00:00.960625
69,0 days 00:00:08.320588
70,0 days 00:00:01.287305
71,0 days 00:00:00.827924
72,0 days 00:00:01.023979
73,0 days 00:00:00.867344
74,0 days 00:00:01.378142
75,0 days 00:00:01.183194
76,0 days 00:00:01.306237
77,0 days 00:00:01.304683
78,0 days 00:00:00.953928
79,0 days 00:00:00.968358
80,0 days 00:00:00.826613
81,0 days 00:00:00.883302
82,0 days 00:00:01.309790
83,0 days 00:00:01.099446
84,0 days 00:00:00.824611
85,0 days 00:00:00.898447
86,0 days 00:00:01.083889
87,0 days 00:00:01.068061
88,0 days 00:00:01.090860
89,0 days 00:00:01.348830
90,0 days 00:00:00.960142
91,0 days 00:00:01.937688
92,0 days 00:00:00.820513
93,0 days 00:00:00.901998
94,0 days 00:00:01.037812
95,0 days 00:00:00.899370
96,0 days 00:00:01.021480
