,time
0,0 days 00:00:01.719916
1,0 days 00:00:02.658479
2,0 days 00:00:00.899177
3,0 days 00:00:01.403853
4,0 days 00:00:01.090684
5,0 days 00:00:00.848429
6,0 days 00:00:00.847988
7,0 days 00:00:01.482447
8,0 days 00:00:02.874756
9,0 days 00:00:03.775518
10,0 days 00:00:01.544739
11,0 days 00:00:01.702996
12,0 days 00:00:01.061981
13,0 days 00:00:01.355062
14,0 days 00:00:02.123937
15,0 days 00:00:01.431638
16,0 days 00:00:01.043567
17,0 days 00:00:01.030753
18,0 days 00:00:01.074176
19,0 days 00:00:01.658086
20,0 days 00:00:01.478886
21,0 days 00:00:04.164337
22,0 days 00:00:01.563430
23,0 days 00:00:02.076023
24,0 days 00:00:01.058247
25,0 days 00:00:01.665340
26,0 days 00:00:06.698679
27,0 days 00:00:04.213510
28,0 days 00:00:00.913642
29,0 days 00:00:00.880343
30,0 days 00:00:02.696776
31,0 days 00:00:04.857694
32,0 days 00:00:04.303899
33,0 days 00:00:09.166230
34,0 days 00:00:02.212385
35,0 days 00:00:01.497896
36,0 days 00:00:02.141972
37,0 days 00:00:02.494998
38,0 days 00:00:01.905245
39,0 days 00:00:08.154481
40,0 days 00:00:01.106436
41,0 days 00:00:00.848562
42,0 days 00:00:05.212604
43,0 days 00:00:00.901882
44,0 days 00:00:06.347507
45,0 days 00:00:01.013769
46,0 days 00:00:01.574492
47,0 days 00:00:00.900743
48,0 days 00:00:01.515306
49,0 days 00:00:01.270080
50,0 days 00:00:03.789983
51,0 days 00:00:02.274740
52,0 days 00:00:01.032826
53,0 days 00:00:04.211784
54,0 days 00:00:01.284084
55,0 days 00:00:01.415547
