,time
0,0 days 00:00:01.634349
1,0 days 00:00:02.867149
2,0 days 00:00:01.338936
3,0 days 00:00:00.798552
4,0 days 00:00:01.067044
5,0 days 00:00:01.140754
6,0 days 00:00:00.857560
7,0 days 00:00:00.782097
8,0 days 00:00:01.725595
9,0 days 00:00:00.858529
10,0 days 00:00:00.853320
11,0 days 00:00:00.799838
12,0 days 00:00:00.873037
13,0 days 00:00:00.991871
14,0 days 00:00:01.879573
15,0 days 00:00:01.527514
16,0 days 00:00:00.785358
17,0 days 00:00:00.831642
18,0 days 00:00:02.079036
19,0 days 00:00:00.917854
20,0 days 00:00:00.875469
21,0 days 00:00:00.873524
22,0 days 00:00:00.962467
23,0 days 00:00:04.639079
24,0 days 00:00:01.215636
25,0 days 00:00:00.845684
26,0 days 00:00:02.851443
27,0 days 00:00:01.296237
28,0 days 00:00:01.023072
29,0 days 00:00:01.900294
30,0 days 00:00:00.905461
31,0 days 00:00:01.541219
32,0 days 00:00:01.724278
33,0 days 00:00:00.846094
34,0 days 00:00:00.919876
35,0 days 00:00:00.799389
36,0 days 00:00:02.159749
37,0 days 00:00:01.007716
38,0 days 00:00:00.801929
39,0 days 00:00:00.844000
40,0 days 00:00:01.119693
41,0 days 00:00:05.184839
42,0 days 00:00:03.020045
43,0 days 00:00:00.791071
44,0 days 00:00:00.826134
45,0 days 00:00:00.835905
46,0 days 00:00:00.792526
47,0 days 00:00:00.866213
48,0 days 00:00:01.413573
49,0 days 00:00:00.791277
50,0 days 00:00:00.940045
51,0 days 00:00:00.791176
52,0 days 00:00:00.876992
53,0 days 00:00:00.792702
54,0 days 00:00:01.133616
55,0 days 00:00:00.792344
