,time
0,0 days 00:00:01.474458
1,0 days 00:00:02.236432
2,0 days 00:00:04.065441
3,0 days 00:00:02.928371
4,0 days 00:00:02.250830
5,0 days 00:00:00.912812
6,0 days 00:00:01.254204
7,0 days 00:00:01.610653
8,0 days 00:00:02.044863
9,0 days 00:00:01.961106
10,0 days 00:00:00.852178
11,0 days 00:00:02.621071
12,0 days 00:00:01.053909
13,0 days 00:00:01.310027
14,0 days 00:00:00.956939
15,0 days 00:00:01.439077
16,0 days 00:00:01.692400
17,0 days 00:00:01.135555
18,0 days 00:00:01.303236
19,0 days 00:00:01.192143
20,0 days 00:00:01.686330
21,0 days 00:00:01.054126
22,0 days 00:00:00.934154
23,0 days 00:00:01.659947
24,0 days 00:00:02.079046
25,0 days 00:00:00.882894
26,0 days 00:00:01.476566
27,0 days 00:00:01.733671
28,0 days 00:00:01.659457
29,0 days 00:00:01.190332
30,0 days 00:00:02.195322
31,0 days 00:00:01.022707
32,0 days 00:00:01.551276
33,0 days 00:00:01.382829
34,0 days 00:00:01.118985
35,0 days 00:00:01.558663
36,0 days 00:00:01.630455
37,0 days 00:00:01.159651
38,0 days 00:00:01.719626
39,0 days 00:00:01.323042
40,0 days 00:00:01.361968
41,0 days 00:00:01.273524
42,0 days 00:00:01.255793
43,0 days 00:00:01.193579
44,0 days 00:00:01.523566
45,0 days 00:00:00.852099
46,0 days 00:00:02.138477
47,0 days 00:00:02.342885
48,0 days 00:00:00.933347
49,0 days 00:00:03.016967
50,0 days 00:00:01.377408
51,0 days 00:00:00.910698
52,0 days 00:00:01.029715
53,0 days 00:00:01.346326
54,0 days 00:00:01.195824
55,0 days 00:00:01.487908
56,0 days 00:00:00.942295
57,0 days 00:00:01.339813
58,0 days 00:00:01.070636
59,0 days 00:00:00.835275
60,0 days 00:00:01.826570
61,0 days 00:00:01.057876
62,0 days 00:00:05.191716
63,0 days 00:00:01.980429
64,0 days 00:00:01.782165
65,0 days 00:00:01.058534
66,0 days 00:00:00.943555
67,0 days 00:00:03.075005
68,0 days 00:00:00.851034
69,0 days 00:00:01.697070
70,0 days 00:00:00.920502
71,0 days 00:00:02.485702
72,0 days 00:00:01.054227
73,0 days 00:00:01.036037
74,0 days 00:00:02.253621
75,0 days 00:00:01.117565
76,0 days 00:00:01.782319
77,0 days 00:00:00.897221
78,0 days 00:00:01.300996
79,0 days 00:00:01.260081
80,0 days 00:00:01.314517
81,0 days 00:00:01.335511
82,0 days 00:00:00.818831
83,0 days 00:00:01.227699
84,0 days 00:00:01.504746
85,0 days 00:00:01.981508
86,0 days 00:00:00.834193
87,0 days 00:00:01.169042
88,0 days 00:00:01.709880
89,0 days 00:00:00.912171
90,0 days 00:00:01.119868
91,0 days 00:00:01.161360
92,0 days 00:00:00.889841
93,0 days 00:00:01.449608
94,0 days 00:00:01.664111
95,0 days 00:00:04.359244
96,0 days 00:00:01.244052
97,0 days 00:00:01.103725
98,0 days 00:00:01.084851
99,0 days 00:00:01.033960
100,0 days 00:00:01.056511
101,0 days 00:00:01.273719
102,0 days 00:00:02.015074
103,0 days 00:00:03.641282
104,0 days 00:00:01.765208
105,0 days 00:00:02.002268
106,0 days 00:00:02.494361
107,0 days 00:00:03.565326
108,0 days 00:00:01.269226
109,0 days 00:00:05.273787
110,0 days 00:00:00.974401
111,0 days 00:00:02.153860
112,0 days 00:00:02.639713
113,0 days 00:00:01.144839
