,time
0,0 days 00:00:00.006264
1,0 days 00:00:00.009804
2,0 days 00:00:00.000279
3,0 days 00:00:00.000277
4,0 days 00:00:00.005259
5,0 days 00:00:00.000316
6,0 days 00:00:00.011942
7,0 days 00:00:00.000283
8,0 days 00:00:00.000343
9,0 days 00:00:00.015209
