,time
0,0 days 00:00:02.148767
1,0 days 00:00:01.177145
2,0 days 00:00:00.917595
3,0 days 00:00:00.951338
4,0 days 00:00:00.929490
5,0 days 00:00:01.618080
6,0 days 00:00:01.539021
7,0 days 00:00:01.803354
8,0 days 00:00:01.331053
9,0 days 00:00:01.014859
10,0 days 00:00:01.869973
11,0 days 00:00:01.103538
12,0 days 00:00:02.018654
13,0 days 00:00:00.915740
14,0 days 00:00:01.299058
15,0 days 00:00:01.052890
16,0 days 00:00:00.897524
17,0 days 00:00:01.482577
18,0 days 00:00:01.068528
19,0 days 00:00:00.987228
20,0 days 00:00:02.372616
21,0 days 00:00:00.896875
22,0 days 00:00:00.899133
23,0 days 00:00:00.897555
24,0 days 00:00:01.310982
25,0 days 00:00:01.235708
26,0 days 00:00:01.350815
27,0 days 00:00:01.817933
28,0 days 00:00:00.938361
29,0 days 00:00:01.148295
30,0 days 00:00:02.469203
31,0 days 00:00:01.831996
32,0 days 00:00:01.638073
33,0 days 00:00:02.003020
34,0 days 00:00:00.916785
35,0 days 00:00:00.946850
36,0 days 00:00:03.200747
37,0 days 00:00:01.573008
38,0 days 00:00:01.017269
39,0 days 00:00:01.604359
40,0 days 00:00:01.823364
41,0 days 00:00:01.073688
42,0 days 00:00:01.036545
43,0 days 00:00:01.016475
44,0 days 00:00:00.981731
45,0 days 00:00:01.138676
46,0 days 00:00:02.892254
47,0 days 00:00:01.201472
48,0 days 00:00:00.932114
49,0 days 00:00:01.752293
50,0 days 00:00:01.355514
51,0 days 00:00:01.822359
52,0 days 00:00:02.025024
53,0 days 00:00:01.587673
54,0 days 00:00:04.502843
55,0 days 00:00:01.082970
56,0 days 00:00:01.000788
57,0 days 00:00:01.033113
58,0 days 00:00:01.336775
59,0 days 00:00:02.647335
60,0 days 00:00:00.951650
61,0 days 00:00:03.031496
62,0 days 00:00:02.071562
63,0 days 00:00:01.407716
64,0 days 00:00:02.134396
65,0 days 00:00:00.916448
66,0 days 00:00:01.203232
67,0 days 00:00:00.906117
68,0 days 00:00:00.950476
69,0 days 00:00:02.141074
70,0 days 00:00:02.121078
71,0 days 00:00:01.202122
72,0 days 00:00:03.019435
73,0 days 00:00:00.902369
74,0 days 00:00:01.117297
