,time
0,0 days 00:00:00.805959
1,0 days 00:00:01.171335
2,0 days 00:00:00.896526
3,0 days 00:00:01.146058
4,0 days 00:00:01.049570
5,0 days 00:00:01.123241
6,0 days 00:00:00.957328
7,0 days 00:00:01.156024
8,0 days 00:00:01.100136
9,0 days 00:00:01.429074
10,0 days 00:00:01.186192
11,0 days 00:00:01.155067
12,0 days 00:00:00.977982
13,0 days 00:00:01.140652
14,0 days 00:00:01.033343
15,0 days 00:00:01.382319
16,0 days 00:00:01.432591
17,0 days 00:00:01.307224
18,0 days 00:00:00.896035
19,0 days 00:00:01.154985
20,0 days 00:00:01.474211
21,0 days 00:00:01.129114
22,0 days 00:00:01.141793
23,0 days 00:00:01.400766
24,0 days 00:00:01.246600
25,0 days 00:00:00.810021
26,0 days 00:00:01.310561
27,0 days 00:00:01.232381
28,0 days 00:00:00.941795
29,0 days 00:00:01.254317
30,0 days 00:00:01.430156
31,0 days 00:00:01.506789
32,0 days 00:00:01.293498
33,0 days 00:00:01.231693
34,0 days 00:00:01.312626
35,0 days 00:00:00.806238
36,0 days 00:00:01.062841
37,0 days 00:00:01.185538
38,0 days 00:00:01.375696
39,0 days 00:00:01.232904
40,0 days 00:00:01.232266
41,0 days 00:00:01.063786
42,0 days 00:00:01.065603
43,0 days 00:00:02.106608
44,0 days 00:00:00.853257
45,0 days 00:00:01.178755
46,0 days 00:00:01.408260
47,0 days 00:00:01.010405
48,0 days 00:00:01.407536
49,0 days 00:00:01.110367
50,0 days 00:00:01.320441
51,0 days 00:00:01.741813
52,0 days 00:00:01.277621
53,0 days 00:00:00.880924
54,0 days 00:00:00.851627
55,0 days 00:00:01.341111
56,0 days 00:00:01.372792
57,0 days 00:00:01.369403
58,0 days 00:00:01.689554
59,0 days 00:00:00.804755
60,0 days 00:00:00.810248
61,0 days 00:00:00.806698
62,0 days 00:00:01.521098
63,0 days 00:00:01.399108
64,0 days 00:00:01.368193
65,0 days 00:00:01.494814
66,0 days 00:00:01.018652
67,0 days 00:00:01.321832
68,0 days 00:00:01.401255
69,0 days 00:00:01.343542
70,0 days 00:00:00.881730
71,0 days 00:00:01.537212
72,0 days 00:00:01.731975
73,0 days 00:00:01.739910
74,0 days 00:00:01.018780
75,0 days 00:00:01.445343
76,0 days 00:00:10.162426
77,0 days 00:00:01.036724
78,0 days 00:00:02.854222
79,0 days 00:00:04.235398
80,0 days 00:00:02.513817
81,0 days 00:00:01.538593
82,0 days 00:00:01.132554
83,0 days 00:00:01.893268
84,0 days 00:00:01.613826
85,0 days 00:00:01.812903
86,0 days 00:00:01.248108
87,0 days 00:00:01.770785
88,0 days 00:00:01.842997
89,0 days 00:00:01.217724
90,0 days 00:00:05.516680
91,0 days 00:00:00.810989
92,0 days 00:00:01.279654
93,0 days 00:00:05.932604
94,0 days 00:00:07.438141
95,0 days 00:00:05.647604
96,0 days 00:00:01.416298
97,0 days 00:00:00.852099
98,0 days 00:00:01.614282
99,0 days 00:00:00.805380
100,0 days 00:00:01.711626
101,0 days 00:00:07.462851
102,0 days 00:00:01.784413
103,0 days 00:00:08.657680
104,0 days 00:00:07.687176
105,0 days 00:00:06.932697
106,0 days 00:00:00.823331
107,0 days 00:00:10.902679
108,0 days 00:00:01.173010
109,0 days 00:00:01.757480
110,0 days 00:00:02.030344
111,0 days 00:00:09.012796
112,0 days 00:00:06.523154
113,0 days 00:00:02.241793
114,0 days 00:00:03.355205
115,0 days 00:00:06.003276
116,0 days 00:00:07.064774
117,0 days 00:00:01.284738
118,0 days 00:00:03.171566
119,0 days 00:00:10.220569
120,0 days 00:00:01.961800
121,0 days 00:00:09.348263
122,0 days 00:00:02.181367
123,0 days 00:00:00.806436
124,0 days 00:00:01.506355
125,0 days 00:00:13.627580
126,0 days 00:00:09.914472
127,0 days 00:00:09.564640
128,0 days 00:00:01.021694
129,0 days 00:00:01.096958
130,0 days 00:00:01.888267
131,0 days 00:00:08.362327
132,0 days 00:00:07.236761
133,0 days 00:00:03.079494
134,0 days 00:00:09.709542
135,0 days 00:00:07.274172
136,0 days 00:00:05.622462
