,time
0,0 days 00:00:00.038689
1,0 days 00:00:00.015603
2,0 days 00:00:00.010272
3,0 days 00:00:00.000324
4,0 days 00:00:00.026935
5,0 days 00:00:00.000368
6,0 days 00:00:00.000532
7,0 days 00:00:00.000405
8,0 days 00:00:00.017982
9,0 days 00:00:00.018335
