,time
0,0 days 00:00:01.115925
1,0 days 00:00:00.971480
2,0 days 00:00:01.006783
3,0 days 00:00:01.246757
4,0 days 00:00:00.955982
5,0 days 00:00:00.875864
6,0 days 00:00:00.849403
7,0 days 00:00:01.005068
8,0 days 00:00:00.844102
9,0 days 00:00:00.971945
10,0 days 00:00:01.259457
11,0 days 00:00:00.912809
12,0 days 00:00:01.163617
13,0 days 00:00:01.130065
14,0 days 00:00:01.083767
15,0 days 00:00:00.847606
16,0 days 00:00:01.050387
17,0 days 00:00:01.193666
18,0 days 00:00:01.178735
19,0 days 00:00:01.311432
20,0 days 00:00:01.002686
21,0 days 00:00:01.049964
22,0 days 00:00:01.338211
23,0 days 00:00:01.194607
24,0 days 00:00:01.455953
25,0 days 00:00:01.914407
26,0 days 00:00:01.419151
27,0 days 00:00:00.971096
28,0 days 00:00:00.847319
29,0 days 00:00:01.724394
30,0 days 00:00:01.289319
31,0 days 00:00:02.105691
32,0 days 00:00:01.200080
33,0 days 00:00:02.967919
34,0 days 00:00:01.609583
35,0 days 00:00:01.945696
36,0 days 00:00:01.403120
37,0 days 00:00:01.279668
38,0 days 00:00:01.787930
39,0 days 00:00:01.354109
40,0 days 00:00:01.274781
41,0 days 00:00:00.960975
42,0 days 00:00:02.268237
43,0 days 00:00:01.307611
44,0 days 00:00:02.343994
45,0 days 00:00:01.714100
46,0 days 00:00:00.849656
47,0 days 00:00:02.266795
48,0 days 00:00:01.870260
49,0 days 00:00:02.028329
50,0 days 00:00:01.567040
51,0 days 00:00:00.972393
52,0 days 00:00:01.454486
53,0 days 00:00:01.513687
54,0 days 00:00:01.471759
55,0 days 00:00:01.737814
