,time
0,0 days 00:01:06.724844
1,0 days 00:01:08.991119
2,0 days 00:01:18.216609
3,0 days 00:01:28.557143
4,0 days 00:00:52.375216
5,0 days 00:00:30.936754
6,0 days 00:00:31.660401
7,0 days 00:02:11.568506
8,0 days 00:01:26.067808
9,0 days 00:01:03.090711
